Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
methotrexate,L-778123 free base,SW837,digestive_system,2.995807009,-2.2758453,0.4160412,-1.146258,-2.9187136,-18.118279,-4.3559775,-4.364774,-4.5651298,-4.194443,-2.5298803,-7.2684536,2.586855,-2.7873797,2.7742238,-0.5498492,0.8424002,0.11217462,-2.6280582,-0.88957715,-3.2602892,-2.5301712,-4.9968033,-6.582003,-6.402932,-13.395092
methotrexate,891494-63-6,SW837,digestive_system,-6.731918261,-4.358958,-3.5586479,-12.924865,-3.123291,0.072699144,3.5990338,-8.81661,-12.052919,-1.8607535,-4.0835476,-5.861657,1.40729,-3.6288633,3.875842,-2.6845295,-2.266662,-5.7971144,-24.450724,0.32692647,-0.46755648,3.4316838,-1.7742013,-1.2546879,10.806847,-4.63651
methotrexate,temozolomide,SW837,digestive_system,-53.39318139,-19.228163,-24.110743,-20.84186,-35.63296,-43.450623,-58.4727,-41.899597,-43.73591,-40.589767,-34.712936,-24.847353,-36.386772,-39.51343,-32.16513,-40.183147,-43.687687,-25.509464,-25.664465,-20.67544,-41.028202,-59.799328,-32.59577,-41.809273,-29.402334,-36.384727
mitomycin C,Erlotinib,SW837,digestive_system,2.292143315,7.0405006,6.8720627,8.596973,6.6697373,7.043627,9.745746,6.827932,8.234942,9.897889,6.337394,3.2534099,6.5355372,8.227171,7.3720126,10.40749,3.2577188,10.555262,12.04481,5.359249,10.983464,8.869556,7.7912498,13.1453495,7.99125,6.930702
mitomycin C,L-778123 free base,SW837,digestive_system,-22.30698205,5.0518627,4.944852,-2.7540095,3.2712696,0.7156156,4.457393,-9.09602,0.76316404,7.26543,5.5330443,-0.5659565,1.821141,13.113876,7.698167,1.6141996,3.5067942,-0.10040318,8.395754,7.113868,-0.42349228,5.8906074,5.636399,1.0420225,2.1397855,-7.072295
mitomycin C,temozolomide,SW837,digestive_system,-45.40092337,-38.169106,-36.6256,-29.64282,-52.915764,-56.933376,-22.507248,-53.537384,-43.832584,-32.933167,-43.259808,-43.448498,-37.217625,-42.662838,-42.588497,-30.490557,-27.678122,-31.838928,-54.41107,-49.686363,-19.77162,-44.637665,-47.312004,-54.684334,-44.079918,-50.9237
mitomycin C,Vorinostat,SW837,digestive_system,3.514035611,4.6946163,1.4130399,0.95985776,0.20729388,1.908252,1.7742538,1.4828672,3.9221153,2.7846801,2.6702106,1.283513,4.141187,4.216903,0.88496214,1.7628889,4.6796126,0.30775934,0.8688144,-1.3996794,3.6264327,6.269665,4.2385054,2.6627092,2.2434464,3.9429426
MK-2206,915019-65-7,SW837,digestive_system,-7.451100214,-14.9576645,3.146059,-5.398451,1.9476336,0.114183605,4.586824,6.5300574,3.9429817,1.1415479,5.166642,2.364644,4.911517,6.1384015,9.417339,9.072648,6.50088,6.3855877,1.9658574,8.095844,10.067665,10.437326,9.852466,9.08079,9.237002,4.5839944
MK-2206,Bortezomib,SW837,digestive_system,2.527467293,0.13355084,-0.72396076,-6.1116323,2.856605,2.254186,-3.8309963,1.8880402,2.3730125,-0.8273194,-1.7943802,-0.34039986,-0.7673504,2.501952,-0.77227885,-1.7280102,2.2673042,-0.45586273,-3.3982968,3.5430744,1.5790523,3.7848394,1.2697072,1.3091565,2.239776,4.4232883
MK-2206,Erlotinib,SW837,digestive_system,19.89854806,7.428508,10.272456,8.398666,10.153442,6.330842,7.1009297,9.553429,10.157538,13.911368,8.269202,-0.85462093,3.452578,8.44072,9.726539,7.748243,9.608845,10.912692,7.8816767,8.139278,7.041087,9.618852,9.514946,9.545724,7.8434567,6.503281
Niraparib,Dinaciclib,SW837,digestive_system,-7.916952307,-25.09517,-22.047089,-27.40068,-12.860183,-19.37195,-17.420715,-18.082111,-5.3861303,-32.88635,-21.870552,-17.093945,-15.3232355,-13.604966,-39.8996,-18.111208,-20.084682,-20.71141,-16.060549,-19.156813,-12.160524,-17.132732,-8.290835,-20.209036,-14.570904,-18.027422
Niraparib,891494-63-6,SW837,digestive_system,-4.513654154,-17.588175,-1.7494047,-1.3170612,-7.7651615,-15.448874,-27.977505,-10.521544,-16.858896,-40.525963,-30.668528,-8.2275305,-16.493298,-40.153923,-35.99037,-25.534887,-6.3565874,-9.59717,-20.622047,-10.770831,-26.098883,-31.620382,-17.675983,-16.147768,-44.73859,-2.6001089
Niraparib,Eloxatin (TN),SW837,digestive_system,-4.338765812,-18.549536,-16.496029,-9.283384,-13.129824,-10.895497,-13.324134,-15.279652,-21.405998,-11.727441,-10.573787,-11.951044,-7.3881955,-7.0970144,-19.114695,-18.256584,-11.446822,-15.051555,-13.3578205,-8.286899,-13.351586,-14.4837265,-14.787048,-12.371939,-14.374628,-13.826968
MK-5108,Eloxatin (TN),SW837,digestive_system,-4.467468641,-12.080108,-5.5758023,-11.453255,-3.861469,-7.738623,2.162162,-18.411018,-14.887412,-12.033763,-5.5415363,-7.3911586,-7.2197385,-16.50819,-6.753917,-10.405113,-1.2624418,-7.342729,-19.175896,-5.277516,-19.582745,-3.5343142,-0.8554031,-10.442638,-4.4430923,-2.5824773
Deforolimus,topotecan,SW837,digestive_system,-1.187976894,1.3141952,0.998808,-1.2999731,2.0818875,1.3559101,1.1581773,4.2360516,2.9653635,2.675407,3.0212884,2.338963,1.79467,3.630283,5.1664653,2.1766164,4.436444,2.6304772,0.6376056,2.9034526,3.026231,1.8127178,1.3402916,0.06159296,2.5603282,10.614864
paclitaxel,Veliparib,SW837,digestive_system,-8.606864656,-15.17834,-15.829503,-11.773494,-7.9837446,-4.16563,-22.160677,-18.641594,-19.648054,-2.8263862,-14.884102,-7.7708592,-10.177431,-15.358492,-20.849525,-16.80016,-6.604014,-12.331305,-18.108627,-7.287347,-27.89849,-6.666218,-17.886715,-20.373201,-11.404419,-20.612154
paclitaxel,geldanamycin,SW837,digestive_system,-1.71742516,-1.4795724,-1.6838663,0.56118757,1.8194519,0.8486394,1.4283988,0.27277857,-4.2253466,2.9584448,1.5567714,1.4640732,-5.9494343,3.2879467,-0.45317662,3.389928,-0.20486502,-1.3292806,0.12885565,1.6020328,-0.002502978,1.1722263,0.79984707,0.7960684,1.5405526,3.9934933
paclitaxel,MK-5108,SW837,digestive_system,-11.55433858,-16.73699,4.566912,-17.909267,-17.506441,2.521332,-9.800763,-3.5838666,5.546185,-1.7928492,-1.7840006,-3.244936,-8.154498,-5.8870554,-12.520903,-10.32719,7.342821,-19.078821,-6.57053,-4.2276,-13.988233,-8.868482,-11.621778,-11.066478,-11.199384,-9.106664
391210-10-9,Dasatinib,SW837,digestive_system,13.17142382,8.101555,6.277495,2.9537017,4.4255443,4.942989,9.854996,6.934493,8.399424,6.0085754,11.002013,4.7059236,8.752923,3.2749152,8.91094,5.9641495,7.1018786,6.9251957,10.5815935,10.29886,3.2495751,1.8371592,8.992137,7.7588706,11.418811,11.57032
391210-10-9,Dinaciclib,SW837,digestive_system,-6.456635401,-7.281392,-1.0659596,0.453361,4.279358,4.1795883,-1.4195112,-0.53087133,-2.0910249,-2.230566,-3.6790268,-13.852852,-6.169232,1.7644932,-11.5655,-1.2045515,1.1808581,-2.1676285,-3.8005152,-2.6848745,-3.925332,0.7259351,-2.8127263,-4.61261,0.5413373,-4.170987
391210-10-9,Sorafenib,SW837,digestive_system,2.359453254,-4.2133365,-9.093071,-4.0035634,-1.3687853,-2.0623112,-20.384533,-6.207621,-11.736957,-0.78261274,-1.725641,-3.2927032,-13.724346,-0.12858985,-6.1074977,-4.7441516,-5.725313,-7.64329,-3.4400437,-3.8683074,-11.711406,-2.7006414,1.9457296,-13.203897,-0.94667274,-1.553635
Sorafenib,891494-63-6,SW837,digestive_system,-8.935702858,4.4107833,-12.16142,-7.805753,-7.14428,-5.4972777,-0.9804129,-0.1531532,-1.6755131,-13.5692425,-0.5367514,-2.3379698,-5.275717,-9.299817,-11.892608,-17.838997,-12.546375,-7.6600456,-5.75325,5.0528817,-20.37525,-5.4373555,-5.516148,-7.686066,-1.397658,-8.505007
Sunitinib,Veliparib,SW837,digestive_system,-15.09056581,-28.0425,-24.600136,-25.822779,-31.044498,-37.813858,-30.633823,-32.802097,-30.260372,-29.79002,-33.592308,-18.33713,-25.427227,-20.81305,-31.801292,-18.96688,-36.441372,-36.255344,-32.428616,-22.054096,-32.753094,-31.565338,-25.798443,-32.3738,-31.06332,-36.298386
Sunitinib,Bortezomib,SW837,digestive_system,-2.165905191,-2.0385997,-7.737414,-4.9894733,-5.4180827,-4.7223425,-2.8530173,0.61463296,-7.489157,-2.4941325,-2.140876,-2.9810011,-3.6540031,-1.3209984,-4.3645015,-5.9853578,-9.54676,-10.748161,-6.556844,-4.7191978,-6.7815905,-4.0864367,-4.231344,-1.5345091,-1.9374971,-1.9109442
Sunitinib,Erlotinib,SW837,digestive_system,6.001532732,4.304497,6.88618,5.2151446,3.9454,1.8024759,4.859636,-2.5169373,2.3194551,5.055485,-1.6256214,-5.05951,-0.6061918,2.0857475,4.989853,1.850604,-2.8951755,4.2214675,2.0961497,3.516755,0.38355595,3.2666721,1.9354333,5.715893,3.3820963,1.1471435
Sunitinib,Lapatinib,SW837,digestive_system,14.85082226,3.5186095,4.0967956,8.448147,2.387852,6.5673685,8.14362,4.1368895,7.8386946,6.5968747,4.0742345,-1.6641351,1.7844405,6.386996,10.632168,5.801785,-2.8432534,4.536983,2.1582482,5.1594443,4.7361298,2.9837618,1.5230762,2.2151337,7.1586766,3.5763803
temozolomide,Veliparib,SW837,digestive_system,-6.775338544,-2.0326242,-6.3976827,-3.5618193,-7.494579,-8.022207,-11.66913,-4.6906943,-8.3203535,-7.394878,-5.591082,-2.6424415,-11.374881,-6.0662556,-5.7143135,-11.652341,-10.502207,-7.536648,-9.514417,-7.5197644,-16.74535,-8.577318,-15.85866,-2.642482,-4.0375433,-3.4959471
temozolomide,MK-2206,SW837,digestive_system,-16.24871198,-20.53921,-20.596136,-28.479826,-21.292944,-17.998535,-19.638031,-26.222998,-19.679026,-19.847837,-22.433168,-38.068943,-21.673626,-28.939734,-34.340534,-32.438686,-31.680178,-22.429773,-33.56134,-24.839018,-36.297356,-32.99719,-22.622887,-37.724773,-11.873512,-45.14155
temozolomide,Niraparib,SW837,digestive_system,-18.31764836,-38.514126,-24.88112,-28.31417,-35.222164,-31.406868,-24.182909,-20.301832,-27.98667,-25.148115,-18.239525,-23.028122,-27.210045,-21.607576,-22.770588,-24.165924,-37.195263,-24.591555,-35.85963,-25.980152,-33.93321,-30.902416,-29.093819,-25.553791,-21.874165,-43.57059
temozolomide,891494-63-6,SW837,digestive_system,-36.45135189,-38.621666,-30.855658,-32.07922,-32.53521,-29.72066,-26.658028,-29.397223,-36.251335,-63.590733,-41.9365,-22.746437,-31.228695,-46.735584,-62.29561,-23.597378,-22.342106,-27.77544,-49.915718,-24.342337,-41.15919,-26.508749,-29.92861,-54.911175,-28.281551,-51.277267
temozolomide,Eloxatin (TN),SW837,digestive_system,-39.38877241,-20.04137,-27.695269,-14.132348,-18.31009,-22.638248,-15.829034,-23.885868,-25.07442,-22.673813,-22.369724,-18.510061,-20.074623,-21.741173,-24.119282,-22.077827,-18.60422,-18.637733,-24.07478,-23.519457,-49.1706,-22.385822,-26.098843,-17.438507,-20.343218,-38.893177
temozolomide,391210-10-9,SW837,digestive_system,-35.05566165,-49.994404,-44.365383,-55.85879,-68.24808,-47.162746,-60.250072,-42.72534,-59.70346,-73.254555,-67.79183,-46.204098,-68.29123,-77.39484,-72.21872,-61.350143,-59.81189,-44.666943,-59.426125,-52.485348,-73.74927,-65.50635,-65.521545,-69.59551,-46.611374,-61.071213
temozolomide,7-Ethyl-10-hydroxycamptothecin,SW837,digestive_system,-32.99680701,-50.92224,-38.878853,-29.628344,-41.037277,-39.722225,-42.32015,-51.54392,-40.885475,-59.89205,-68.15981,-45.24317,-41.237488,-76.21871,-58.032124,-58.85599,-43.9829,-32.70992,-36.886078,-42.648468,-48.133778,-60.551147,-46.187622,-41.41327,-48.069675,-43.45216
vinblastine,915019-65-7,SW837,digestive_system,4.577122731,3.658502,4.9220285,4.2078223,5.659409,5.2299576,4.5398507,4.545383,2.358665,4.749109,4.5409937,4.3931036,7.524557,4.8488107,5.6775136,2.949505,1.0225009,2.751046,2.2280037,3.4357767,5.05588,6.973555,5.7209997,6.0448046,3.5284743,3.598041
vinblastine,L-778123 free base,SW837,digestive_system,4.971139193,1.223279,-3.0082333,-0.19555202,5.3698425,-1.7231035,0.9286216,5.3288455,-4.515132,-0.26727536,0.08983127,-2.6478252,1.2470773,4.222152,2.3990111,-1.1866672,-5.272393,0.34937024,-2.99102,-2.3430018,4.7767305,1.0410801,-1.8128083,1.1359723,-3.2966087,3.1753027
vinblastine,Vorinostat,SW837,digestive_system,-2.248378587,1.697055,2.2478793,0.8232931,2.8859572,2.6782115,0.8615766,3.0793312,1.4006606,0.16195713,1.8802612,1.2099351,2.5140092,4.9016795,2.4439588,1.0364294,6.5377226,-0.097564615,5.357843,-0.10058823,1.9767424,2.533982,0.8873471,1.360086,5.118769,5.4974766
vinorelbine,Veliparib,SW837,digestive_system,-15.55540875,-18.800932,-12.942124,-16.462177,-6.826263,-1.8539827,-29.997784,-23.743317,-15.665389,-8.915518,-12.14941,-9.249826,-11.99639,-11.813513,-20.646418,-11.909979,-6.333437,-9.25359,-21.613808,-10.800741,-20.548687,-12.427683,-13.482072,-15.647776,-20.317825,-32.169014
vinorelbine,Dasatinib,SW837,digestive_system,2.56514237,13.690639,6.63526,7.6649446,3.9155161,6.5600286,8.758631,6.6093373,7.009601,2.659087,4.6990323,1.3904941,1.8745959,5.045957,8.413397,3.711147,13.665925,2.1048386,4.36799,9.250795,6.5352435,8.387197,5.599794,10.323747,9.3797,4.9433312
vinorelbine,MK-5108,SW837,digestive_system,-9.349635987,-9.324671,9.044607,5.83301,4.7006874,7.006353,-12.4803095,0.49922258,-1.8758099,-5.2546363,-2.2547255,-5.0305514,-13.586754,-1.9037842,-8.634583,-4.516156,-1.1645367,-10.833715,-5.4819818,-10.484853,-12.56225,3.5117626,-7.898654,-4.319154,-16.716972,-5.1957207
Vorinostat,Erlotinib,SW837,digestive_system,10.22916833,6.3514934,5.092869,0.8610532,6.473561,0.03340821,4.766252,6.841011,7.309169,4.984907,5.909694,0.70495147,2.9489627,3.9509737,5.296838,3.6033952,-0.5723494,4.465358,3.3187284,3.0078583,7.3896313,7.001065,6.776403,5.1155167,5.5269637,5.058353
Vorinostat,Lapatinib,SW837,digestive_system,5.425094654,8.674201,10.282885,5.171258,9.496352,7.282047,7.1806116,5.7615986,8.779417,8.085231,10.537486,1.2860599,5.512279,8.867311,9.881415,9.165934,7.112825,4.9188943,6.0244145,6.4559402,8.286366,8.261718,11.038917,5.676815,5.442872,7.2865896
Vorinostat,7-Ethyl-10-hydroxycamptothecin,SW837,digestive_system,2.271183317,2.695276,1.5864356,0.914183,1.9675083,4.9231424,2.0085807,1.8418394,1.6661936,2.0600617,3.5961282,2.146865,3.1835883,5.663845,2.8047953,2.554677,4.324804,0.10571461,1.0144211,1.5486621,2.606872,3.6861534,4.866068,2.9861479,6.437619,0.020972982
Vorinostat,temozolomide,SW837,digestive_system,-60.21196769,-28.021835,-38.16775,-38.610363,-39.508602,-31.425934,-35.589676,-36.17407,-42.904484,-30.797644,-35.099785,-27.25592,-39.43394,-42.697006,-40.13128,-38.39243,-38.20753,-38.68629,-47.769432,-39.99282,-53.884995,-38.131172,-34.218277,-39.876087,-30.820574,-39.21966
5-Fluorouracil,915019-65-7,A427,lung,6.318398978,7.581393,7.8839555,8.737101,9.979307,10.416673,4.3415523,5.549619,7.708395,7.600608,2.8193963,4.719376,4.2456374,6.8036165,7.033696,6.740661,5.881674,3.737206,6.6568475,6.3137007,3.9955382,8.524544,5.281999,6.7181726,6.8420467,7.335144
5-Fluorouracil,Bortezomib,A427,lung,-2.049227772,-0.57282597,-3.7901635,-3.1281617,-4.985269,-3.1086786,-1.9615332,-1.4708607,-0.6359391,-2.4050217,-3.958924,-2.7313683,-4.368699,-2.5094678,0.17207238,-1.8702109,-3.608769,-2.8899677,-0.8546571,-1.0518819,-3.2829623,-0.43490836,-4.995009,-1.8749427,-2.166569,-0.48594624
Veliparib,Dinaciclib,A427,lung,-2.608070242,-10.911552,-28.004887,-10.911014,-13.044754,-6.4275026,-15.228787,-13.947689,-24.13945,-19.361612,-21.262304,-7.6465464,-15.310401,-15.588143,-16.316673,-32.583073,-5.4446087,-21.199322,-8.698025,-21.695961,-23.73892,-16.931934,-15.039091,-7.204829,-12.261228,-12.574893
Veliparib,geldanamycin,A427,lung,-1.921718766,-5.344703,-6.729519,-2.6557455,-5.0203433,2.246254,-7.939704,-5.1490197,-2.623567,-6.741829,-2.4770894,-3.4327986,-6.0313234,-6.627163,-2.3789797,-7.717208,-0.7874147,-2.3985927,-2.3785748,2.3241239,-0.92832756,-9.491952,-3.3225944,-2.0213387,-7.396899,-5.805232
Veliparib,topotecan,A427,lung,-23.58212057,-5.867824,-7.6761947,2.9906824,-2.8268628,-3.6145418,-3.940005,4.806119,-3.6024778,-0.8347808,-0.24711555,-3.5884807,-7.810441,-1.4628164,-1.3522948,-4.7241154,1.5885504,-8.935693,-0.5176753,-3.1567671,-9.971369,0.72254264,-4.4383383,-4.8524213,-1.3926036,-3.0877726
MK-1775,Dinaciclib,A427,lung,-4.148379733,-2.8957515,-1.818077,-1.4086928,-1.4725275,-2.3952794,-5.2981386,-3.7919843,-6.504976,-2.4194138,-2.1826823,-4.145775,-3.0692384,-3.5577939,0.49986362,-3.4024615,0.43123168,-2.559384,-1.812591,-2.9288769,-6.461733,-4.335499,-3.8464618,2.0164087,-0.55873704,-2.6897721
MK-1775,Lapatinib,A427,lung,4.268161572,-0.64427745,1.3576301,1.4049251,4.4845424,2.512717,2.569169,6.5771494,0.44405288,6.8893495,7.8842964,2.8799329,4.429249,0.15855697,4.441546,3.7404187,6.429343,2.2600498,0.16493538,1.729409,1.6807417,5.1472735,1.3748299,3.7900262,2.8324592,-1.2840309
MK-1775,Deforolimus,A427,lung,10.11918301,4.520768,3.9973657,0.84789234,1.9676611,6.5692787,4.3826013,1.3930908,4.455376,12.463835,7.631882,6.781445,4.7704644,3.5270638,9.434335,7.6129646,4.20476,11.545411,6.619091,3.6718717,2.9847322,6.677262,4.060214,12.101844,7.2795196,3.0928688
MK-1775,391210-10-9,A427,lung,8.710905909,1.6832668,4.3434725,2.9187386,6.2351613,6.288986,1.6334215,6.651735,3.6201386,10.499844,6.3322864,4.8641376,6.4175878,4.984462,3.1685047,7.839433,1.0115507,3.4571958,4.886748,3.177855,2.7393212,7.0506396,2.566763,8.782358,4.1440725,1.1790459
915019-65-7,Sorafenib,A427,lung,11.11103239,4.019803,7.879792,7.829158,7.5775313,4.890719,6.373278,8.750702,6.727041,9.319191,10.099299,11.095214,4.4129667,8.861018,8.948717,10.111857,10.327438,7.322021,6.5217457,10.915847,11.575404,3.749445,6.9516983,12.5241585,8.464371,9.629179
Bortezomib,Veliparib,A427,lung,-2.617036899,-9.300222,-20.343838,-9.848027,-10.391937,-11.944626,-7.43951,-14.021746,-17.626387,-17.668026,-9.0674715,-8.997076,-9.361379,-10.013127,-3.4437375,-16.06382,-9.320228,-11.35265,-10.058694,-9.921169,-6.6772623,-9.326043,-11.543169,-9.517651,-6.0614276,-2.7205462
Bortezomib,891494-63-6,A427,lung,-3.858671038,-2.187241,-6.2254925,-3.2506666,-8.7426405,-3.0401597,-5.3817773,-4.2416916,-5.8377104,-2.1297724,-5.506562,-1.0879254,-1.4917529,-1.6708947,-2.3006878,-2.2458155,-2.0387294,-6.530415,-5.57215,-4.249669,0.44302097,2.876203,-10.157538,-2.833765,-0.12619665,-3.368901
Carboplatinum,MK-2206,A427,lung,3.533239417,1.7023754,3.667774,4.3524833,7.307919,-3.0820894,3.9292736,6.4056334,1.3631507,3.0624907,2.254649,2.9534166,-4.2112517,-4.174934,-1.350788,-1.5542893,6.301858,4.0052304,2.1089087,-1.1404529,4.4106483,3.118207,0.11010526,-4.274132,-2.3342717,0.89628696
Carboplatinum,Deforolimus,A427,lung,7.414697804,5.60482,6.314675,2.0567942,6.237359,3.261648,2.3877156,-2.9603462,4.529014,-3.8134234,2.183621,1.921882,3.5899074,2.0254817,4.1650977,4.011003,4.9333706,4.7378373,0.8182714,6.02394,6.7859626,7.9142575,-0.30199617,6.7951884,-3.146924,1.4055061
Carboplatinum,Sorafenib,A427,lung,-2.779350675,-1.1490868,-4.3873663,-2.5379272,-0.2947572,-4.338868,-2.820322,-0.19945647,1.3819773,-3.064113,2.8976405,3.0991387,-3.6355119,-3.664652,-5.805674,-4.7220387,-3.3449082,-0.13300924,-3.46375,0.36535114,-3.5769067,1.8750297,-2.4987614,-3.800573,-4.3351455,-3.5214798
Carboplatinum,Vorinostat,A427,lung,-10.08520466,-16.031845,-19.290022,-8.597758,-7.306987,-13.355506,-20.596977,-17.730001,-6.610815,-10.614975,-12.52624,-5.2511864,-9.579103,-14.926155,-12.867203,-13.95117,-3.859481,-5.2965317,-4.732364,-12.693653,-6.695381,-1.700904,-9.316923,-11.530936,-7.2956195,-8.064797
cyclophosphamide,Lapatinib,A427,lung,-21.80724997,-18.367125,-14.63008,-18.952665,-17.078978,-16.442108,-11.92658,-13.821181,-14.787905,-18.460817,-15.287525,-12.742487,-10.89932,-15.797585,-16.458803,-16.314573,-13.330075,-14.573163,-18.361122,-18.56732,-20.267796,-13.3349285,-14.231254,-10.031227,-13.95263,-13.733456
cyclophosphamide,Niraparib,A427,lung,-5.406099982,-3.841508,-12.3503275,-9.799869,-7.6568956,-2.6186266,0.3299955,-0.6140105,-3.9037886,-4.3994823,-3.5981534,-11.101555,-3.6511993,-3.3751194,-1.3267792,-3.1722064,-1.4481708,-10.947722,-5.586608,-3.3922822,-6.167371,-13.232499,-1.7834091,-5.853051,-7.085587,-2.5835347
cyclophosphamide,MK-5108,A427,lung,-12.02137101,-17.151962,-5.280224,-7.9114304,-6.3375635,-4.557358,-8.910753,-13.239619,-8.445091,-3.546723,-9.82257,-18.687784,-9.999899,-7.995894,-19.090477,-9.716599,-5.048599,-6.3794174,-4.2257795,-5.659403,-11.570245,-4.0450015,-13.031854,-12.660073,-6.6710033,-15.778196
cyclophosphamide,Sunitinib,A427,lung,-17.75041364,-24.393167,-21.099697,-22.19503,-22.640066,-19.2879,-10.9158325,-28.210749,-17.368196,-29.878422,-17.893526,-21.49306,-4.903774,-13.259997,-21.21658,-19.917107,-8.785459,-25.599443,-19.979382,-24.56716,-17.487087,-23.386484,-19.082535,-20.495325,-16.034475,-18.876
Dasatinib,Deforolimus,A427,lung,11.13699432,15.087147,12.855272,8.612855,12.030212,9.545688,7.766117,11.552564,12.770003,14.562787,16.2202,11.607962,12.521356,7.8052053,12.311992,10.244188,13.2876625,13.586371,11.750712,11.372778,12.091863,12.228529,10.120943,10.3697815,10.856287,12.439442
Dasatinib,7-Ethyl-10-hydroxycamptothecin,A427,lung,1.772097619,7.948891,8.077524,6.9603887,5.582632,4.3970656,3.9580986,3.814727,5.018049,7.672006,5.6040316,5.5924697,3.9426847,3.3500366,5.9383373,8.679492,5.8904333,9.588634,2.3185942,7.9072223,0.82155704,7.0437255,1.6985544,1.3750442,4.7150426,5.3380985
dexamethasone,915019-65-7,A427,lung,-24.68627514,-30.429148,-41.532852,-26.833483,-34.347385,-29.445858,-32.033863,-25.174625,-22.748487,-42.425377,-41.225166,-38.134632,-27.574173,-39.28184,-31.492949,-37.999687,-32.75481,-23.495062,-27.757074,-25.683018,-18.237326,-40.509834,-24.689983,-34.20154,-21.966148,-36.252674
dexamethasone,L-778123 free base,A427,lung,0.009283991,-6.4023733,-11.491834,-7.2249403,-8.574096,-5.388315,-10.534141,-5.2474656,-0.615873,-9.192258,-10.1376295,-5.3764067,-7.9876394,-9.006257,-5.7428126,-14.60056,-9.593989,-2.8826413,-1.0449797,-8.876545,-5.626859,-11.074323,-12.279866,-2.6419585,-7.637107,-11.489844
