Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
mitomycin C,Niraparib,LNCaP.Clone.FGC,urogenital_system,-8.658630667,-12.597182,-21.980434,-12.733008,-17.839994,-8.073828,-9.50165,-11.341246,-4.6417108,-16.312536,-9.356136,-2.3140936,-5.4353194,-14.837355,-16.90169,-11.08249,-10.985493,-1.6053029,-1.5005258,-22.335896,-5.2706423,-4.9534144,-6.0761175,-9.886392,-4.80395,-8.358741
MK-2206,geldanamycin,LNCaP.Clone.FGC,urogenital_system,5.859600392,6.6752424,6.562322,2.2990415,1.8959434,3.8220224,8.250084,9.054027,2.5909479,2.936166,4.3163095,-0.15645295,2.6257417,8.660259,4.3167567,6.366411,1.2374756,8.680068,4.1682076,2.6152947,4.55643,8.6337595,10.260399,3.4601696,4.369874,2.5934954
MK-2206,Sorafenib,LNCaP.Clone.FGC,urogenital_system,3.05918294,-1.8542778,0.56828743,1.892502,3.0965536,3.0642953,2.499582,0.6432296,-2.5204191,3.0020714,-4.589572,-0.7945338,1.9057455,1.9643986,-1.9089965,0.40550748,-1.9938796,4.4112077,-0.53166306,0.7825417,-1.7758304,2.0230148,0.039844748,2.0150898,0.5700979,-1.9862119
Niraparib,915019-65-7,LNCaP.Clone.FGC,urogenital_system,5.055871331,2.9963462,0.8636647,6.4532804,0.24745569,3.0789208,-11.587394,0.86684793,3.3579745,2.198064,8.60574,5.3662224,5.0391936,-4.0105553,-3.3496842,-2.0658398,3.5480816,-1.8500892,5.5992064,3.5318656,-5.4091873,10.768088,0.32979283,0.17308024,5.510526,7.3126183
Niraparib,Bortezomib,LNCaP.Clone.FGC,urogenital_system,-46.50144114,-18.945448,-28.75959,-13.891786,-21.5573,-18.262053,-23.574013,-12.287446,-9.598503,-11.710301,-12.184881,-12.126644,-10.267365,-10.633004,-10.876528,-6.2293563,-6.3216076,-19.05823,-14.607204,-25.734142,-22.744698,-31.521566,-5.0321536,-7.859654,-24.62351,-27.76951
Niraparib,Dasatinib,LNCaP.Clone.FGC,urogenital_system,2.710455738,3.7311692,4.4686823,2.7619476,-3.063994,2.6015327,-9.05785,2.3772821,-3.4809988,1.3840575,1.5076882,-0.15211911,-4.309358,-4.3082485,-7.113011,-2.7097747,-9.181474,-14.934531,-6.3475933,0.049165573,-6.5801325,-13.7607765,3.5820944,-4.6869535,1.5106281,-3.0414574
Niraparib,391210-10-9,LNCaP.Clone.FGC,urogenital_system,-4.875334553,-8.806356,-7.8326163,-5.285104,-7.688257,-1.0015334,-20.083439,-2.7513034,-7.1735578,0.860843,-1.8015579,-2.0811026,-0.3709233,0.9425049,-1.8932021,-5.5219274,-11.987403,-11.583113,-11.002187,-1.6347048,-2.275676,-15.333583,2.617689,2.9775362,-7.331629,-13.82426
MK-5108,Erlotinib,LNCaP.Clone.FGC,urogenital_system,-1.578548597,-4.3832626,-4.043396,-2.4003062,-9.207714,-7.707486,-2.82994,-5.7160845,-8.653267,-0.89516515,-9.073725,-8.396882,-3.8217843,-3.0609488,-2.041314,-1.7806948,-6.4450603,-2.9489188,-8.601204,-6.4289303,-2.231156,-1.7889162,-2.279501,-5.6621647,-1.1421258,-2.450155
MK-5108,Niraparib,LNCaP.Clone.FGC,urogenital_system,-6.672826031,-14.796184,-22.164133,-15.657507,-20.926428,-10.117251,-34.967827,-21.089815,-18.919462,-12.365873,-19.738901,-14.629599,-21.567787,-28.711184,-11.2589855,-13.358057,-29.843523,-22.012602,-8.526058,-27.704437,-32.89452,-20.901518,-13.261825,-14.013306,-23.795631,-13.651996
MK-5108,391210-10-9,LNCaP.Clone.FGC,urogenital_system,-28.31285236,-16.849749,-13.40585,-8.9337435,-20.98312,-18.741379,-29.85133,-8.638337,-18.68695,-9.548644,-31.538189,-9.96344,-7.245629,-9.26961,-16.078264,-10.092157,-14.873666,-17.449894,-22.793142,-11.646207,-28.365274,-11.524875,-18.953634,-12.512898,-19.278725,-11.469624
Deforolimus,Eloxatin (TN),LNCaP.Clone.FGC,urogenital_system,9.85592818,-1.7802887,2.92309,-0.7260802,-0.47971156,-4.452483,3.777308,0.5125497,-6.38851,-3.4486542,-5.1687436,-7.3568406,-3.7347968,-7.977202,-4.236836,-2.198948,-7.7196503,0.28846553,0.33263704,-1.1057466,-2.4761348,-0.058949772,-0.02535275,0.40874705,-4.0127406,-1.9520595
Deforolimus,7-Ethyl-10-hydroxycamptothecin,LNCaP.Clone.FGC,urogenital_system,-2.062713421,-4.465673,-8.398398,-31.669186,-7.8944798,-11.882243,-7.5408726,-8.756392,-10.895817,-5.6503124,5.1711965,-4.350758,-19.75305,3.826175,6.3491783,2.428056,-15.50275,-33.300545,-3.5488086,-14.123532,5.5175047,-4.7625256,-8.306629,-8.654233,-1.8543166,-8.600189
Deforolimus,Sorafenib,LNCaP.Clone.FGC,urogenital_system,5.994769293,0.03368852,2.1445785,6.6535945,4.2469263,2.7055974,4.544774,-0.79524153,1.985267,-1.0032207,1.5512393,0.40246528,-6.13728,-1.1017108,-0.5977045,-2.7544231,0.5318381,8.2096405,3.7647188,5.3081465,-0.8880005,1.4909573,0.47541454,4.5298457,0.015702078,2.6173136
Eloxatin (TN),Dinaciclib,LNCaP.Clone.FGC,urogenital_system,1.744362956,-9.4202385,-1.8151634,-5.5564265,-10.932746,-12.121909,-3.6089194,-9.623949,-8.35016,-5.94002,-2.5737169,-7.426601,-14.218042,-6.167866,-11.919211,-8.001826,-14.588985,-4.250504,-4.4442043,-8.819773,-12.810618,-5.173455,-15.322251,1.7894973,-12.3935,-6.491002
paclitaxel,Dasatinib,LNCaP.Clone.FGC,urogenital_system,-16.43764634,-8.592437,-5.6405277,-6.736564,-2.233129,-2.7412066,-6.163306,-4.570394,-12.418816,-7.4799433,-12.356724,-8.866887,-6.96019,-2.2615047,-7.551764,-9.179287,-11.974941,-3.2009068,-3.440962,-11.951753,-4.425664,-6.619959,-9.6417265,-3.1212132,-8.525104,-8.044661
paclitaxel,Niraparib,LNCaP.Clone.FGC,urogenital_system,-11.59394205,-17.476984,-24.729345,-8.717265,-7.7205234,-20.326548,-5.3086185,-6.9739637,-1.5378935,-4.4216266,-2.075476,-7.7211494,-18.96478,-5.401729,-6.5119386,-8.032783,-8.154644,-12.215181,-4.8177724,-7.1160736,-5.1259503,-4.2039156,-7.2321334,-4.6329355,-9.21815,-16.939411
paclitaxel,Sorafenib,LNCaP.Clone.FGC,urogenital_system,-6.117151288,-1.6289971,-5.538218,0.63691926,-4.906478,-1.2366344,-0.39813307,-6.9326086,-0.5560326,3.5617402,-7.7681346,-5.0566435,-4.7209516,0.24904987,-5.556031,-4.5813365,-2.6218147,0.74025244,-3.2095308,-4.8141117,-6.7630587,-2.9475021,-6.3009844,-1.0333021,-0.8253309,-3.251147
391210-10-9,Bortezomib,LNCaP.Clone.FGC,urogenital_system,-3.339826905,-5.4043713,-13.740867,-9.262208,-7.7844315,-4.1317015,-1.1411804,-6.69066,-9.004633,-11.4997425,-8.744484,-1.0961998,-6.2822037,-7.7778993,-11.069663,-8.818094,-2.9807508,-10.729458,-10.229488,-4.7989545,-8.128563,-10.998334,-12.610661,-17.049099,-21.15761,-2.8891063
391210-10-9,Eloxatin (TN),LNCaP.Clone.FGC,urogenital_system,2.535496143,-3.199487,-0.5768405,0.039413,-1.0019989,0.10821253,-5.848242,-6.2139606,-3.4253473,-3.8774474,-8.900059,-4.4106684,-7.422052,-5.4308505,-3.315074,-3.5816212,-7.711812,-4.132106,-2.5190337,-4.5731544,-9.215749,0.5561286,-6.5292125,3.6594365,-4.075423,-9.592039
7-Ethyl-10-hydroxycamptothecin,Dinaciclib,LNCaP.Clone.FGC,urogenital_system,-0.795231413,-18.51029,-28.766666,-47.244507,-28.559519,-23.848495,-21.514353,-10.017415,-21.21036,-2.7259681,0.9295146,-15.604247,-17.489716,0.45100036,0.4567723,-0.53901094,-19.975946,-26.725758,-10.818181,-17.710121,-7.9755793,-10.666367,-11.187192,-21.336323,-8.473499,-21.483944
Sunitinib,Niraparib,LNCaP.Clone.FGC,urogenital_system,-9.011415012,-10.384352,-18.88259,-9.003328,-15.908587,-12.225324,-4.726264,-16.2156,-8.031626,-1.5064048,-5.5944123,-1.2977344,-2.227483,-2.6505334,-18.587046,-3.1922984,-18.458649,-13.938808,-7.3100467,-9.567461,-4.689054,-1.3343679,-2.5468512,-0.8460448,-16.990175,-6.735317
Sunitinib,891494-63-6,LNCaP.Clone.FGC,urogenital_system,-10.06801976,-9.670968,-25.05797,-4.350876,-12.760916,-27.17071,-0.65273845,-20.683651,-19.470415,-11.46427,-17.748505,-2.925863,-8.195666,-21.448483,-24.429138,-2.4124365,-20.908756,-14.1965275,-1.9679871,-2.774645,-21.614958,-10.584077,-16.246662,-10.335615,-13.4348,-4.404887
Sunitinib,Eloxatin (TN),LNCaP.Clone.FGC,urogenital_system,-3.883371186,-7.479158,-6.7807837,-7.080579,-6.3184037,-8.958356,-10.695518,-8.713996,-5.7440863,-7.2571297,-5.6944375,-4.188967,-11.228359,-6.327336,-8.258456,-3.8978488,-10.036919,-8.372163,-7.208291,-6.2359633,-8.94803,-10.660551,-7.8807144,-8.423061,-14.342038,-11.966585
Sunitinib,topotecan,LNCaP.Clone.FGC,urogenital_system,-12.03527224,-19.163658,-11.720464,-11.998256,-19.037317,-3.0329862,-7.304607,-13.377945,-16.134361,-47.99347,-37.892242,-5.892221,-16.737928,-36.393257,-30.65248,-36.564587,-14.365791,-5.524897,-12.87809,-22.016472,-20.91195,-40.30111,-9.159963,-11.981016,-7.9149547,-14.14315
temozolomide,915019-65-7,LNCaP.Clone.FGC,urogenital_system,-25.06233414,-31.912708,-39.94889,-29.141161,-40.140194,-30.139236,-31.459925,-38.115902,-44.131824,-35.470623,-34.701492,-29.25737,-27.907604,-27.712276,-38.881035,-30.266018,-37.051,-39.523663,-37.33322,-25.05369,-44.32648,-58.29595,-24.807764,-33.120083,-30.827969,-35.81193
temozolomide,Dasatinib,LNCaP.Clone.FGC,urogenital_system,-12.21572805,-22.849548,-9.169082,-20.098936,-28.986994,-19.983307,-23.701958,-34.87678,-12.467282,-8.385086,-17.511278,-16.400478,-16.488153,-24.229403,-15.122654,-19.595886,-27.584486,-13.702708,-21.805319,-14.374665,-25.09938,-19.941038,-24.443346,-18.446367,-20.817184,-22.32588
temozolomide,Erlotinib,LNCaP.Clone.FGC,urogenital_system,-67.04538277,-47.20595,-27.660807,-34.273785,-57.18652,-33.978813,-39.581696,-38.20548,-30.394978,-28.398804,-25.96174,-44.13333,-24.32405,-41.207813,-34.82851,-44.060093,-39.315895,-37.886906,-52.215298,-29.263073,-33.953064,-29.164017,-28.459822,-25.904028,-38.512135,-36.55401
temozolomide,Deforolimus,LNCaP.Clone.FGC,urogenital_system,-20.59182591,-56.252537,-16.698496,-52.356834,-24.437822,-16.539244,-25.040567,-29.992031,-24.523626,-25.403414,-20.648626,-37.981464,-25.005444,-27.250763,-21.665926,-23.897995,-35.5194,-17.690268,-46.571255,-17.211676,-46.40902,-47.013947,-34.814873,-4.6427984,-44.214005,-43.667805
temozolomide,topotecan,LNCaP.Clone.FGC,urogenital_system,-81.7791748,-91.07771,-61.647823,-77.56951,-72.721375,-77.843895,-51.56539,-72.02443,-57.000843,-53.38136,-37.991222,-56.676952,-59.619854,-40.817726,-39.398525,-32.986195,-52.760494,-65.90905,-46.501694,-68.318954,-68.25303,-84.57938,-32.297085,-37.490753,-48.022865,-64.020325
vinblastine,Bortezomib,LNCaP.Clone.FGC,urogenital_system,-45.46413627,-10.641179,-11.432566,-5.864183,-27.166504,-9.997472,-16.89298,-17.156387,-16.856037,-11.345407,-7.064982,-8.208078,-17.49685,-3.3303292,-13.689345,-15.068613,-9.04393,-11.210793,-13.954,-8.70832,-27.475967,-9.707446,-8.695198,-8.762229,-10.446178,-15.945198
vinblastine,Deforolimus,LNCaP.Clone.FGC,urogenital_system,1.520163124,-7.8116884,-5.02199,-9.011594,-3.2276428,-3.074412,-0.6605544,-3.2135234,-10.077368,-10.537901,-0.089281246,-2.7248003,-12.028065,2.665793,6.960068,-0.20937753,-1.9156903,-4.0469427,1.0969843,-6.124751,-1.1035215,-3.8500795,-6.881598,1.5348744,-3.523095,-2.0434341
vinorelbine,Bortezomib,LNCaP.Clone.FGC,urogenital_system,-0.035271102,-6.3741503,-5.7643046,-3.6972926,-16.2363,-6.17522,-2.4550676,-3.1351342,-2.8936086,1.5750405,-0.49683654,-2.1636958,0.77622896,-0.19526878,-5.555213,-0.75362563,-7.4787245,-3.3536685,-0.3279042,-2.5774019,-9.405514,-3.080482,-1.2015871,-9.177541,-6.7600555,-4.666598
vinorelbine,temozolomide,LNCaP.Clone.FGC,urogenital_system,-29.564404,-77.25769,-37.663757,-71.10025,-70.738655,-69.90893,-64.774895,-29.031607,-37.39094,-29.143185,-43.970943,-48.909637,-42.534084,-33.166,-29.402008,-33.98789,-43.346817,-35.244637,-45.718407,-45.651756,-54.185177,-53.20376,-44.55775,-32.58921,-73.191734,-47.55371
Vorinostat,MK-2206,LNCaP.Clone.FGC,urogenital_system,7.325510846,-0.93340653,2.4473205,2.124237,2.7583745,-3.3399343,2.8917758,4.3724127,2.9292762,-0.27308798,0.7524801,4.030928,4.9455347,5.6976767,5.488553,2.6829245,-0.17831615,3.3161874,0.74890023,-0.30228704,3.8101435,3.667295,2.891,2.73571,6.285446,1.020346
Vorinostat,891494-63-6,LNCaP.Clone.FGC,urogenital_system,-1.715857354,-7.736286,-12.175252,-7.107051,-8.726719,-20.27477,-10.940923,-20.059723,-9.068331,-2.3267863,-6.20796,-7.190031,-34.395123,-9.438063,-11.153651,-18.820396,-22.510643,-15.899048,0.15507913,-30.82974,-15.216709,-24.066267,-9.678971,-4.979572,-8.74885,-16.461075
915019-65-7,Dinaciclib,LNCaP.Clone.FGC,urogenital_system,6.716524987,6.693431,6.4172444,6.791264,1.8696512,1.7531365,3.1389117,7.5133395,5.6404524,10.695444,9.90863,3.155432,12.676434,10.722503,9.633594,10.417253,0.81958765,6.3860464,8.463207,4.0802746,7.244106,3.1655822,9.389538,3.250203,5.4324694,-2.4103847
doxorubicin,Dinaciclib,LNCaP.Clone.FGC,urogenital_system,2.586222362,5.9858932,-3.493093,-1.0751514,-6.015687,-4.853471,-11.553663,-0.31875235,-0.14986959,4.5025434,6.786212,-2.3826127,5.9112234,6.5202622,2.997448,5.1133738,-15.655773,1.0292636,3.4966607,-6.5949697,-5.4401946,-2.6857395,-4.267514,-7.902801,-14.206285,2.7867942
doxorubicin,891494-63-6,LNCaP.Clone.FGC,urogenital_system,-17.4780968,-28.208723,-19.218548,-21.90894,-14.915498,-18.530851,-38.640892,-21.69739,-19.569033,-19.212101,-5.1576824,-11.391798,-10.308631,-48.99802,-42.408447,-7.94063,-27.643826,-8.172291,-40.75455,-32.08038,-20.998337,-1.089468,-13.019474,-19.101334,-15.143226,-11.146253
metformin,temozolomide,LNCaP.Clone.FGC,urogenital_system,4.00024645,-9.617876,-18.53648,-13.853338,-9.23847,-5.155639,-5.421655,-1.5380925,0.89428633,-14.559894,-4.3785515,1.9991728,-8.537931,5.4803085,0.8984567,-0.78036726,-1.8264241,-5.2238383,-4.487434,1.4595767,2.5204008,3.0652847,1.2994744,-2.7271156,-0.32549572,5.312558
mitomycin C,915019-65-7,LNCaP.Clone.FGC,urogenital_system,4.864029259,5.132107,9.278206,11.0269575,10.412265,9.810467,7.5460877,5.6489487,12.068811,10.781432,7.317087,3.9256034,8.100994,8.271539,14.082525,9.338595,4.1388903,8.878481,6.4871035,10.745632,10.814891,10.722491,12.357505,9.5622225,8.734806,10.681088
vinblastine,391210-10-9,LNCaP.Clone.FGC,urogenital_system,-11.69044203,-15.829925,-12.513693,-13.36429,-12.385968,-12.534486,-11.815641,-16.378294,-21.340393,-22.483028,-31.636536,-4.8505435,-18.664183,-25.237383,-24.773247,-20.354216,-8.963811,-12.819992,-17.09742,-9.8045,-28.584589,-27.554693,-22.369873,-9.047069,-20.091595,-20.342487
vinorelbine,MK-1775,LNCaP.Clone.FGC,urogenital_system,2.298930253,0.2607569,-1.1203486,1.5086244,0.8961837,-5.6462817,1.6741819,1.8517262,4.746392,5.6302476,3.8160796,8.05678,6.570571,4.5988803,6.03546,3.314809,-3.8499043,1.2926282,3.162331,2.993453,1.6378988,6.2495356,4.6188736,1.1219811,-5.812231,1.3354787
vinorelbine,Deforolimus,LNCaP.Clone.FGC,urogenital_system,-0.996350054,-5.94538,-1.4420835,-3.9700418,2.2172503,-0.67796665,4.8961363,1.1112523,4.4260015,5.568855,5.8946786,8.372866,7.9493566,5.959659,7.8361354,4.3348823,-3.6387997,7.6454062,5.8681273,3.7252584,6.692509,7.410217,3.5713682,-3.2223394,1.6406451,-0.6148769
vinorelbine,891494-63-6,LNCaP.Clone.FGC,urogenital_system,-10.7732975,-23.03739,-19.683985,-19.274748,-13.025054,-20.325424,-0.4485905,-9.859107,-14.091951,-14.956395,-6.2328444,-7.3714104,-7.712899,-24.227917,-21.071014,-11.554449,-26.099516,-12.394948,-11.686704,-6.259609,-6.590517,-12.383289,-7.96998,-9.443308,-23.614756,-8.071634
vinorelbine,Vorinostat,LNCaP.Clone.FGC,urogenital_system,11.10191695,-2.2976944,1.4270855,-1.9858406,5.1394258,0.22847524,0.41854614,6.4137807,6.2582245,9.207209,7.283453,8.497281,5.2408547,3.032669,8.4017,3.9416459,-3.6226604,1.3734417,5.6485515,0.06471576,2.842621,3.5642595,3.6372125,3.8651989,-0.72430354,-0.7809973
Vorinostat,MK-1775,LNCaP.Clone.FGC,urogenital_system,20.163416,-4.486307,-4.799867,-0.8561259,3.947872,-4.5937686,-5.7672167,-3.1599798,4.1492805,-2.9998815,0.56588876,4.5258107,-3.2513614,-1.3959503,-0.64698994,0.4642434,0.8281095,-2.6287203,0.99894994,-7.2652473,-2.9050686,-2.344582,-0.339732,3.105726,-3.6883485,-5.1057777
5-Fluorouracil,Dasatinib,VCaP,urogenital_system,5.311255976,3.9926994,2.737044,6.265273,3.6916935,4.536968,1.2803055,1.3012162,9.821527,0.5526389,-2.313569,-6.4699287,-1.2853327,6.820717,0.026313439,3.567869,-5.3567495,-1.2536792,2.661933,-5.187316,1.5963963,-5.066191,2.9960816,0.7318158,2.9499807,-4.320756
5-Fluorouracil,Dinaciclib,VCaP,urogenital_system,-14.90846632,-11.880735,-7.215743,-9.503312,-7.1890755,-11.765481,-3.684972,-9.980005,-8.103081,-11.615022,-7.9351387,-0.3277154,-5.043945,-10.108471,-5.5207253,-9.428116,-1.6418447,-4.5999312,-5.3054347,-12.137168,-2.865719,-5.7849,-11.112026,-3.4831712,-4.5568323,-1.4564666
5-Fluorouracil,MK-5108,VCaP,urogenital_system,-15.10586187,-4.3047714,-3.3439226,0.008660648,-2.363535,2.3863642,1.5112767,0.014522292,-2.3556707,0.08240361,-2.2583883,-4.048932,-0.6283601,4.338277,2.077461,-2.9380414,2.2820625,-1.1602316,2.0579875,0.6166304,4.38078,-4.5533237,-2.1953785,-2.0013175,-1.790892,1.2911998
5-Fluorouracil,Deforolimus,VCaP,urogenital_system,7.594010309,5.8004093,6.246365,2.7832656,6.8148847,1.6288656,2.3819296,1.9521021,-1.4834957,-1.8513705,1.3331603,5.2053223,-2.1136339,-1.1964848,-1.9054627,-0.57927126,3.7054434,1.5076171,3.5574732,0.44134474,3.3633158,-3.5561934,1.2134626,0.26991072,6.0192204,1.8464762
5-Fluorouracil,Vorinostat,VCaP,urogenital_system,-1.722881371,1.745366,2.272443,0.6143371,4.326173,2.1480532,1.464085,-2.2792997,-4.6868453,-4.8452883,0.27112317,0.63983786,0.49546215,-3.7893937,2.0112376,-3.4947326,4.574809,-0.22012876,-0.40216458,-1.0769188,4.131943,-4.046102,-1.0670366,-4.2584524,4.2534366,-0.14718683
Veliparib,7-Ethyl-10-hydroxycamptothecin,VCaP,urogenital_system,-7.401095393,-28.408484,-29.968592,-33.41014,-25.005373,-29.698881,-9.939841,-17.266304,-19.955627,-22.721825,-17.066137,-35.820305,-23.563284,-15.349113,-16.912071,-11.101641,-39.665768,-31.989426,-22.105007,-31.37349,-14.306706,-25.438377,-7.2688026,-44.06301,-18.042446,-24.458956
Veliparib,Sorafenib,VCaP,urogenital_system,-7.783246809,-11.70954,-20.031452,-15.120723,-18.744625,-12.4321,-8.6991205,-14.939194,-13.939931,-6.755798,-14.029187,-5.7575088,-24.973858,-18.957363,-22.27387,-11.848416,-15.685903,-13.057677,-25.12343,-20.496092,-7.857519,-29.484426,-17.056929,-8.035321,-13.97037,-27.577639
MK-1775,7-Ethyl-10-hydroxycamptothecin,VCaP,urogenital_system,6.623016763,6.366786,6.1814885,8.16675,5.8357744,7.5966263,9.1586685,8.021497,7.3522334,7.821951,4.638796,5.542298,6.3654723,5.4058576,5.2810793,6.0383406,2.4660907,6.5302258,9.544487,8.374661,7.081586,8.202116,4.871625,3.6933842,5.503375,7.613661
MK-1775,Sorafenib,VCaP,urogenital_system,-12.52407344,2.9546692,-0.008126855,-1.6882163,3.8455212,-1.6243122,0.139876,-0.9597034,-3.95208,-0.30559424,-4.0429816,0.5775481,0.18282115,-2.6666274,-0.9349034,-2.7246435,-4.6067104,-2.9371736,-3.4736235,-0.6012406,-0.61839813,-5.606142,-0.88013494,-1.5568837,-1.8872174,2.118208
915019-65-7,Dinaciclib,VCaP,urogenital_system,0.742116571,-1.837054,2.7447033,2.9701154,2.7894769,-0.443493,-1.4545147,0.55067354,-1.454867,4.17168,-1.2977713,0.10936256,-0.04360179,1.9349372,-2.2973185,2.5257893,-0.6671367,1.4563378,-0.5687443,-0.8887069,1.5939313,1.23995,0.026376452,-0.66743004,1.7560474,2.1530046
915019-65-7,891494-63-6,VCaP,urogenital_system,3.868887164,7.1737595,2.456233,10.194901,-0.5328618,4.8411655,2.508822,1.8913118,12.296054,11.621705,8.294688,6.9109015,8.848818,6.469089,8.477033,3.5869408,2.1992285,3.8400395,8.246968,2.9269273,7.517683,7.0572333,10.825806,3.9585292,6.884666,3.8106005
Bortezomib,geldanamycin,VCaP,urogenital_system,-3.457311651,-2.78992,-6.0502033,-6.3558803,-4.385236,-9.091481,-4.1380997,-3.2232907,-4.821365,-7.303647,-3.3505993,-5.544888,-4.851299,-5.1869926,-3.785418,-1.4717758,-3.0741868,-6.5127397,-3.9028783,-4.983922,-7.3092833,-6.4795604,-3.0488498,-6.8690867,-9.443857,-7.2647057
Bortezomib,Sorafenib,VCaP,urogenital_system,-7.553682979,-5.1609774,-7.879287,-6.0703216,-7.5969496,-6.792922,-10.535712,-8.431462,-3.7287219,-7.7494144,-8.230317,-7.710406,-4.616172,-6.614845,-5.682463,-3.902208,-4.841085,-4.6316886,-6.811408,-8.820871,-8.970893,-6.0459967,-7.9636283,-3.1455324,-5.362304,-5.3442397
Carboplatinum,Veliparib,VCaP,urogenital_system,2.906756613,-6.0913906,-1.8275106,-2.7337372,-3.238888,-3.8296478,-6.8403525,-4.4332294,-0.46831328,-6.272792,-6.012719,-6.5550714,-8.614233,-5.92967,-2.7112844,-3.7274427,-14.977357,0.8429633,0.7870425,1.334776,-10.305538,-16.490534,-5.00964,-4.5968537,-7.100001,-1.718633
Carboplatinum,391210-10-9,VCaP,urogenital_system,1.466752169,2.2909982,5.003041,5.093899,5.851011,7.0285573,1.253483,-0.14488912,9.9226885,3.1610446,1.7190329,-4.420191,-1.0863379,3.767834,7.187369,-1.8716912,-7.632219,2.218415,7.817726,-0.26040122,0.8372876,5.571888,-3.1079686,2.7357767,4.362451,3.9640374
cyclophosphamide,MK-1775,VCaP,urogenital_system,-58.18258129,-49.912094,-43.681633,-53.968994,-37.767944,-45.858284,-53.025047,-49.530674,-44.28083,-49.956406,-52.49288,-40.069073,-27.722977,-48.69336,-40.025105,-40.00895,-37.812023,-25.606962,-35.12274,-39.23383,-46.26182,-34.91076,-47.64414,-57.0933,-48.639282,-53.70799
cyclophosphamide,915019-65-7,VCaP,urogenital_system,-32.25743487,-27.96689,-31.401009,-26.673939,-22.767584,-17.956135,-26.515888,-23.403214,-30.334188,-31.29502,-28.526617,-2.6580346,-27.620018,-38.11663,-22.283108,-29.883389,-18.165295,-19.605501,-22.121107,-29.764776,-29.676037,-45.682842,-24.397997,-22.467417,-24.250647,-35.290306
cyclophosphamide,geldanamycin,VCaP,urogenital_system,-28.24116132,-21.884441,-22.591251,-25.77241,-20.708134,-21.60607,-33.23994,-27.55067,-31.056099,-23.78084,-38.40988,-36.824512,-14.814927,-33.95082,-34.60213,-36.12823,-26.529156,-20.014395,-26.00393,-20.398138,-20.195883,-16.018375,-26.088345,-22.163357,-24.156382,-18.05501
cyclophosphamide,L-778123 free base,VCaP,urogenital_system,-2.966592811,-4.6739755,-10.129341,-9.349985,-7.6990967,-0.009156238,-12.031963,-5.9089403,-9.715479,-6.835795,-6.6941433,-12.36069,-8.232255,-11.3637,-12.706171,-10.259973,-6.723725,-7.3158846,-8.797617,-9.071358,-6.564341,-21.092867,-1.7719755,-6.5171814,-19.01059,-13.298587
Dasatinib,Veliparib,VCaP,urogenital_system,-1.338926785,6.4204044,2.830715,0.7365714,-3.035845,0.4601585,-2.543311,-22.083632,9.898595,-4.5309505,4.4593816,5.3497033,2.4577868,2.6507168,3.151045,0.92980504,-10.019132,2.682163,0.2027096,-4.1344776,-2.3242602,0.08539781,0.7309137,-9.679931,-12.235479,2.1279333
