Drug1,Drug2,Cell_Line,Tissue,Synergy,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5
Veliparib,Eloxatin (TN),A2058,skin,-3.703696956,-8.724283,-2.688025,-0.16705936,-3.622559,-3.1853907,4.9322386,-1.2862052,2.573431,5.3242793,-1.9673032,-0.49874392,-10.016618,-1.0438509,2.2353165,-1.8971827,-3.0991619,-4.4635663,0.2777487,-1.7655278,-17.355474,-3.6886241,-6.859957,-1.7485768,-0.86251974,-2.2667618
MK-1775,Dasatinib,A2058,skin,-1.168527988,2.31125,3.6319406,2.9664247,6.626621,-1.2688458,-0.943275,2.7323425,-2.6205175,-2.2790153,-3.761955,-0.5039594,2.6812928,-0.32731837,0.42905724,4.5061226,3.9786518,3.301593,3.7257187,0.81279504,5.7244973,5.3296704,-1.5804708,1.946628,3.1363633,5.3557224
MK-1775,891494-63-6,A2058,skin,19.37874564,0.35507628,9.452854,2.968229,4.658112,3.4684827,-2.5229673,5.751097,4.6015368,4.409922,4.1796536,3.2635596,6.1957693,3.8854854,5.5129232,4.8994875,3.9658852,5.1227794,2.3215108,3.142571,6.9070816,3.4019551,6.274649,1.0626355,0.8537179,6.228387
MK-1775,Eloxatin (TN),A2058,skin,-5.822264123,0.056534916,-3.7326415,1.0836817,-0.5149236,7.4787507,-1.3318591,0.47134626,0.6182245,6.4882574,0.14654812,-5.961774,-6.753055,6.855002,4.3705926,-1.5324565,0.8770502,-2.967338,-0.15267053,4.2234287,1.6415111,-5.4790006,4.271138,0.5755553,-2.107316,-3.116631
Bortezomib,915019-65-7,A2058,skin,0.265545047,2.251774,1.0081531,3.0006537,5.765956,4.4701114,5.1923113,0.8151961,2.2301874,1.6104224,5.044951,2.8006423,1.389273,2.090824,1.3864217,1.9355289,-1.1809666,2.371391,1.0031703,0.4226674,4.1853023,5.1063066,5.9441657,3.3316922,2.8282838,2.281045
Bortezomib,Dinaciclib,A2058,skin,-4.056823621,-4.148683,-2.0803006,-4.573841,-5.5373893,-3.605514,-3.4255571,-3.5532818,-7.1343436,-3.2086544,-2.5322306,-2.5341978,-3.8535013,-5.313807,-7.4042068,-4.226079,-0.48139966,-1.6052201,-3.3708303,-1.5106003,-5.9976325,-2.9393837,-4.2852216,-1.3475058,-1.5819916,-0.6822428
Bortezomib,Deforolimus,A2058,skin,-2.721678218,0.5500688,0.0024096,0.011738699,1.6242583,2.0251052,1.6618531,1.8598711,5.2751617,-0.2976739,3.1092045,1.9602054,1.9286039,1.697906,0.24270087,0.09675494,-2.2049983,3.2828786,0.5938848,1.649599,2.1372066,1.0817939,2.5942774,3.1404276,-0.71706855,4.1281924
Carboplatinum,Bortezomib,A2058,skin,-0.587749476,-1.0117701,1.783,1.6879193,3.5703955,-0.06474492,-6.6474996,-1.6266943,4.726195,-4.329552,2.550239,-1.2812268,-0.22636396,0.5082293,-5.803603,-0.8419845,-0.87730455,-1.0346824,0.17150673,5.576881,9.693745,4.3549004,0.19777729,3.0550604,0.43886217,4.6531005
Carboplatinum,Dinaciclib,A2058,skin,3.757329739,-5.5221453,-6.2672963,-2.0787678,0.53076875,-2.1975467,-3.586483,-3.2182229,-4.542561,-1.4382821,-1.1675456,-0.569555,-3.7986805,0.08980789,-1.7887363,-0.29300594,1.8172915,-2.0118356,-0.95587707,-3.8056715,-0.7118576,4.4628725,3.5884957,2.282489,2.0881095,3.224327
Carboplatinum,geldanamycin,A2058,skin,6.19587618,-1.6037083,-8.690878,-1.3607229,6.18673,3.8198347,-2.3461828,0.80762774,4.3101416,-0.27584597,2.3532805,1.5176036,2.8152947,-0.050892264,1.1098223,3.46197,4.5240026,-2.2031143,-0.1528523,7.1549654,2.370731,-1.0406402,3.0242152,0.17060715,0.69363886,2.6322474
Carboplatinum,Sunitinib,A2058,skin,5.803647207,4.0427327,-1.4867975,-3.6428614,7.7755785,0.64334506,0.7060569,-3.9134228,-0.9245931,-1.1036993,0.45731926,-5.86917,6.0325546,-0.5836808,4.940616,-1.0526041,3.620733,-0.81875783,-3.0819492,0.9426632,0.49356717,6.6682434,6.8228474,-1.9057108,-0.99785256,7.1377134
Carboplatinum,temozolomide,A2058,skin,-4.390168198,2.7334118,-1.1931394,-1.7673541,2.328504,-0.7337856,-4.960008,-2.8863008,5.433839,1.4499962,5.012176,-0.6262549,0.7054576,1.8392917,0.37572905,3.5915718,-1.8698858,-1.2613682,-6.2222834,-10.89037,8.730941,9.391427,7.0783834,-2.3430257,5.172229,9.550981
cyclophosphamide,Bortezomib,A2058,skin,-53.41191322,-16.797726,-26.901178,-25.721424,-33.353374,-38.462406,-28.36501,-26.345982,-28.666437,-29.819712,-31.13799,-26.978062,-38.169693,-35.31267,-27.544294,-36.957047,-37.0859,-42.30647,-41.017303,-37.215755,-36.120995,-16.368229,-31.337973,-41.5862,-37.545307,-24.767017
cyclophosphamide,891494-63-6,A2058,skin,-16.83062039,-11.602968,-15.45089,-14.526102,-20.10581,-17.877287,-16.379232,-30.524883,-19.803879,-25.788542,-23.639856,-13.249419,-24.673203,-11.834642,-28.466558,-22.348913,-16.550827,-19.835384,-18.531918,-17.486778,-8.387603,-13.758667,-32.006413,-22.236784,-24.120415,-24.71547
cyclophosphamide,391210-10-9,A2058,skin,-33.89726465,-35.054222,-33.149532,-9.90063,-21.729763,-15.532522,-21.18027,-22.473562,-39.925774,-28.277143,-31.27757,-14.362044,-20.620073,-35.93029,-35.200138,-17.749826,-16.681034,-19.642965,-29.967579,-37.339848,-16.021994,-23.188587,-29.212265,-23.385508,-24.326694,-19.125204
cyclophosphamide,Sorafenib,A2058,skin,-10.21779935,-23.062529,-18.550215,-18.786068,-19.602587,-20.182722,-16.35524,-13.891359,-9.197842,-37.33297,-23.549555,-10.207474,-23.046368,-27.22093,-28.778992,-26.064188,-18.19483,-13.664492,-20.362951,-19.004515,-17.593801,-28.462236,-23.279661,-12.587249,-10.93471,-14.0277
cyclophosphamide,temozolomide,A2058,skin,3.172776638,-0.84986407,2.9058576,-4.9685907,-17.166872,-5.8211145,-4.1357293,-7.355244,-8.344675,-3.1539807,-11.413446,-7.709612,-6.1257854,-5.232313,-7.209557,-3.687082,-11.508843,-1.7941003,-10.606635,-7.109827,-6.8095665,-7.1259394,-16.369574,-7.190006,-10.93278,-5.3908043
Dasatinib,891494-63-6,A2058,skin,12.64998888,9.585597,10.543784,6.3596926,8.642756,9.433781,13.085192,6.585756,7.301876,9.204702,10.449475,7.0139856,7.679442,11.072647,12.127419,2.5240777,8.131837,8.654116,2.2182233,9.62114,12.5904455,0.96843445,5.417731,5.751715,5.568078,11.552912
dexamethasone,Dinaciclib,A2058,skin,-62.08467008,-64.83146,-65.38154,-57.00708,-62.638332,-55.246895,-51.54244,-52.511543,-49.558136,-37.302025,-45.36712,-60.994217,-61.393456,-54.69776,-58.078403,-48.244392,-49.164818,-43.84963,-59.610394,-55.87722,-59.200855,-48.15191,-53.193054,-50.822224,-52.00948,-52.67063
dexamethasone,geldanamycin,A2058,skin,-31.18852367,-41.060932,-33.229717,-36.25063,-32.561455,-30.316658,-51.370808,-41.552788,-22.125462,-38.943787,-26.877785,-48.697834,-39.254173,-25.365108,-31.213358,-38.12815,-43.1839,-39.62184,-32.81591,-31.31186,-35.206486,-33.182335,-34.52087,-33.185093,-35.859818,-36.42008
dexamethasone,Deforolimus,A2058,skin,-14.03436155,-13.957658,-0.62149656,-10.163263,-4.023045,-2.2718725,-17.011942,-12.6044235,-4.111038,-0.17085822,0.6554064,-6.679077,-1.1719863,-3.1320422,-16.600203,-4.6688485,-2.0816243,-13.984559,-12.578965,-4.5122204,-12.411601,-5.7616024,-14.861633,-4.2823806,-13.53618,-9.529987
doxorubicin,Bortezomib,A2058,skin,-2.830465764,1.2143264,0.5631042,-0.55628693,-1.1494682,0.25987628,0.8436698,-1.2351129,-0.6543611,0.7908653,-0.41973275,-1.2898656,0.014588963,0.38742858,-1.345206,-1.047576,0.5772797,0.15912548,1.2250122,-0.7809482,-0.23748922,-0.51795334,-1.2053952,0.342389,0.09219981,0.41018486
doxorubicin,geldanamycin,A2058,skin,3.723215719,3.65265,4.43861,3.7285116,3.1142294,2.7405608,1.6141976,0.41506565,1.3775874,4.071455,-0.0768252,1.816523,1.0622987,1.3415785,2.6779084,0.6233688,1.8163044,0.44786087,1.7967024,1.0728154,-1.1947937,1.9268206,1.9458395,2.9869714,4.555703,3.9846911
doxorubicin,391210-10-9,A2058,skin,0.208234783,3.7583401,4.341436,1.4233038,4.1279593,1.2259588,3.4019685,2.9537623,1.2684374,-0.3785444,3.8681982,-3.7585716,0.19833139,3.1775618,1.8239689,0.5465794,3.1456745,1.2590971,-2.2573779,-1.1454586,-0.8278778,3.5776927,0.016612327,2.5842397,3.2193284,6.0600147
Erlotinib,Veliparib,A2058,skin,-28.87937026,-12.978196,-9.882229,-6.4550347,-11.506644,-9.309257,-12.107252,-12.613146,-8.514289,-8.210134,-1.0808702,-9.767351,-13.457099,-5.8088503,-5.5278916,0.8400662,-1.334152,-10.60382,-18.73958,-9.70639,-11.785966,-5.097594,1.4755528,-11.433004,-2.337244,-7.8088894
Erlotinib,Bortezomib,A2058,skin,-3.786731667,2.353876,-3.0875418,0.10174298,5.109027,0.53253675,0.083945796,3.5548508,-1.2898349,2.1205206,-0.14572518,-0.81771976,-0.68726784,0.65835106,1.3063045,-0.21303338,-1.8683039,-2.443195,1.3373641,0.2895381,3.2425063,-2.143286,1.3422886,2.9933949,-0.17766337,-0.8962427
Erlotinib,Deforolimus,A2058,skin,21.72128083,6.1798916,11.632486,8.570505,12.94553,9.240403,9.1968975,7.6365476,10.034944,12.659725,11.968405,12.758127,12.931599,13.457568,9.619622,11.018929,6.1785197,11.567143,10.757084,12.804031,7.9292502,11.366278,11.753122,9.659775,9.684063,11.536202
Erlotinib,891494-63-6,A2058,skin,3.869765031,7.5601854,6.684458,9.60754,3.9286835,12.56059,5.695381,7.1704555,7.0624347,14.465935,12.425331,5.134163,7.1989613,10.285023,10.745212,8.1402025,4.76116,8.138136,5.1144075,2.5928087,8.417562,6.968704,6.5342093,7.433041,9.197823,11.737653
Erlotinib,391210-10-9,A2058,skin,5.712940536,7.378106,8.161907,8.963835,7.3792863,6.3472037,7.3460345,7.5682955,7.9126835,9.999292,12.481756,11.705938,11.327461,9.488748,14.77289,11.937682,7.635006,7.9216266,4.0722013,7.5680494,3.9555714,6.743149,16.46288,6.9575715,8.663703,8.199766
Erlotinib,Sorafenib,A2058,skin,-2.252624667,-0.27501732,-0.08843275,3.3452816,-4.766147,-2.924522,2.1996658,-3.8654594,6.122838,0.6633763,3.7750535,9.088608,2.5575333,2.1605396,10.278004,-2.5373406,0.59706616,9.084922,2.5457098,-1.9192811,2.9425817,7.866417,-0.07991291,2.77343,3.8900492,1.6478951
etoposide,Bortezomib,A2058,skin,-2.996524922,0.35203132,0.73191905,-0.7031651,0.32950443,-1.4255937,1.080371,0.7502505,-3.0830283,-1.7919649,1.2319856,1.6270729,-2.9265192,-0.24398774,0.21707067,0.18837854,-0.21600544,0.34801266,2.820711,0.6961377,-0.6656959,0.9697843,0.27128074,4.5564227,1.6592263,-1.7601249
etoposide,Lapatinib,A2058,skin,-9.709554039,0.7626336,-0.08822448,-1.0193385,-1.0458945,-2.2847686,3.2720208,4.01646,0.5971812,1.1589113,0.16187538,-1.0632291,-0.004824255,2.2101884,1.0733036,4.649683,1.6845479,0.020055048,1.5977372,-3.3614717,2.0722394,-0.42162773,-0.81574035,1.2016827,0.6972754,1.8164308
etoposide,391210-10-9,A2058,skin,5.616075814,2.7414825,5.602514,2.8624642,8.418131,-1.2205817,6.7899866,4.3303313,1.6686038,-2.534442,0.39700514,-0.8016813,-0.51631695,-0.053100534,-1.4848404,0.863117,1.3017961,2.2395504,1.4245468,0.4338509,3.1921933,1.2103857,4.179062,1.8003922,3.7923636,1.0292284
geldanamycin,Dinaciclib,A2058,skin,2.564498477,-1.7347095,-0.17022008,-1.8774099,0.15394735,1.396034,-2.374547,-0.60263246,0.98241675,-2.8073559,-1.0106027,-3.7421126,-2.61585,-1.4724194,-1.8620305,-0.7592542,1.0977383,-1.7652351,-0.59169245,-0.6579038,-2.4200575,-3.22191,-2.0596395,4.109075,2.9732573,-0.27335948
geldanamycin,891494-63-6,A2058,skin,13.10825435,3.4675477,2.6573246,5.8985705,8.979661,9.661461,-2.0819979,1.3984207,8.271688,4.0492177,7.5574803,7.9323745,4.357564,5.6668587,5.70647,7.9993134,7.942066,3.178638,2.7501414,10.998781,5.6693716,3.6529975,10.406971,8.496496,5.4059596,2.899892
geldanamycin,Eloxatin (TN),A2058,skin,1.631022301,-0.32826903,-4.41607,-0.40108934,2.17835,1.5967045,1.0065069,1.5921135,-0.77683157,-0.29538393,4.1193213,-1.1981454,-1.9602565,-0.9835197,-2.1914287,1.976668,-0.6506649,-2.5220103,0.13153231,-0.28038475,1.1323922,-0.8105165,4.5040402,2.4176261,-2.721578,-0.34546277
gemcitabine,Bortezomib,A2058,skin,2.558145416,0.7693134,2.9371734,4.0223145,-0.31548017,2.6963155,1.7335967,1.0361643,2.4254618,2.1201754,3.3189619,0.16536553,0.06590785,3.7108722,-2.897086,1.2122958,2.0142317,1.443257,0.13630605,2.9787703,7.2062674,8.751838,1.8431861,2.1002824,2.1923962,5.1515822
gemcitabine,geldanamycin,A2058,skin,7.532344458,2.5124466,3.4462988,5.7475395,4.2438483,3.5827866,7.044719,2.9047763,5.2029757,4.8736005,9.053187,6.6497564,1.240777,5.4113865,0.39566612,8.252763,6.073843,3.1415045,3.193274,6.9990463,4.7970157,1.6221251,4.5270834,5.5302434,10.6846695,4.3345437
gemcitabine,391210-10-9,A2058,skin,6.827486088,8.148281,5.2454367,8.453449,8.261752,2.8905306,8.177397,3.9682648,8.153717,5.376033,7.3583484,3.206126,11.811994,6.11844,0.21737301,5.65391,6.34826,4.8850436,4.6354356,6.9147515,4.477086,10.063609,8.198738,3.9824104,13.127023,8.261144
L-778123 free base,Bortezomib,A2058,skin,-0.377605772,6.712067,4.732027,7.8374267,14.241069,9.437782,10.32955,16.126783,9.833393,3.5974658,11.843124,13.009028,9.339678,8.654181,6.316424,7.0859475,4.6857038,4.7363396,10.939147,10.8846,11.130455,7.4515386,8.676287,11.146067,7.4223332,7.1659503
L-778123 free base,MK-5108,A2058,skin,11.14964234,11.832777,3.3343277,5.548033,0.2318652,6.262906,4.479746,5.4237976,5.76415,6.8271966,7.878613,9.13206,11.528281,9.3385935,5.837051,14.316052,9.206072,8.222112,12.65668,5.7669363,9.139963,7.5552344,6.531065,9.99381,8.363942,7.746438
L-778123 free base,Eloxatin (TN),A2058,skin,1.729776982,2.391793,6.9754133,6.8696246,2.9158795,1.4423895,4.3682613,10.222031,-1.7884763,0.09927188,3.3015442,4.4487762,3.8416774,2.4465969,3.3377771,7.053305,6.034021,4.9495564,7.49764,4.0079713,-2.6329343,3.4703414,2.1373541,10.86905,10.022101,2.021254
Lapatinib,915019-65-7,A2058,skin,2.082387002,4.815916,6.074609,7.0030093,2.200078,4.229352,5.068836,4.7761526,1.7978231,5.1275544,7.4946136,0.6127981,4.598248,4.496238,8.72809,8.593278,8.015816,6.438626,4.758651,5.4344287,9.596686,6.89396,1.2840428,7.1212635,7.858024,4.0563445
Lapatinib,Bortezomib,A2058,skin,-12.52322613,-1.6791576,-5.7143745,-4.276899,-5.7074313,-4.1188207,-0.65146786,-3.2946587,-3.01916,-6.179865,-2.7203557,-4.011377,-4.7643304,-3.1278372,-5.552106,-4.020105,-2.1272876,-5.0508957,-0.32361168,-7.573626,0.83694625,-5.7521143,-1.5296853,-1.6777452,-4.953924,-3.3800988
Lapatinib,Eloxatin (TN),A2058,skin,2.799298988,-3.8309329,-1.4866909,-2.1659873,-2.3173332,-1.5325372,-1.9274427,-0.4343723,-5.545323,-0.7597501,-10.166548,-9.119239,-3.2363768,-2.5300522,-5.384278,-1.3506246,-1.3450866,-2.3593938,-2.566288,-2.2397785,-3.4081287,-7.283706,-4.829499,-5.4596486,-3.225673,-1.5670044
Lapatinib,391210-10-9,A2058,skin,23.78211803,3.2145972,2.8863554,7.262632,8.937244,7.646091,7.6453857,3.3118172,5.299937,6.5962124,6.8132286,9.080708,9.14887,3.848623,3.9054878,7.505095,6.3091135,5.926692,4.824049,5.379909,4.4682584,3.6649709,4.013927,7.2545967,6.2766967,10.956151
metformin,Dasatinib,A2058,skin,-6.20263191,-29.704618,-26.515062,-27.500227,-25.201666,-14.492584,-12.054586,-30.436115,-11.05897,-2.4333649,-50.515648,-20.031399,-4.825476,-18.129263,-7.2131104,-19.770304,-17.640186,-5.6846056,-7.1969028,-40.263393,-30.164236,-34.672676,-24.119324,-29.138254,-19.944242,-0.09427246
metformin,Erlotinib,A2058,skin,-83.97612603,-47.136578,-41.402344,-39.719196,-42.21042,-25.117893,-44.41942,-46.87388,-27.029366,-28.331429,-50.754307,-37.879963,-32.132214,-53.42536,-27.700012,-58.270573,-31.887392,-20.501093,-27.394398,-57.231934,-33.781715,-22.383883,-44.210213,-33.446762,-26.746708,-59.45423
metformin,Niraparib,A2058,skin,-27.55937625,-10.7423115,-16.65208,-17.576008,-13.758967,-8.601283,-9.961237,-21.535334,-14.31729,-11.028482,-20.65977,-18.090296,-6.6657677,-12.551732,-11.502613,-11.784123,-4.3644977,-16.312391,-9.560814,-12.421817,-14.314853,-13.6053505,-11.864003,-16.08851,-12.069926,-19.332718
metformin,Deforolimus,A2058,skin,-5.069850309,-10.450232,-10.249253,-7.31145,-8.723882,-7.432353,-10.79106,-1.662446,-22.064686,-0.9313488,-5.5857334,-4.8774376,-5.133415,-9.72167,-21.914429,-2.3789525,-6.9793806,-18.748783,-15.310614,-1.6678302,-16.29695,-18.243233,-16.23927,0.36844665,-25.510933,-18.819088
metformin,Sunitinib,A2058,skin,-30.89708551,-31.159203,-30.316265,-24.825726,-30.223284,-19.20925,-22.481848,-15.069683,-36.175262,-19.068514,-42.83867,-53.009705,-31.855064,-47.83928,-29.54137,-58.476135,-39.04526,-39.8898,-28.208227,-22.089247,-28.020626,-31.659142,-27.750492,-37.39642,-21.984985,-28.10962
methotrexate,Dinaciclib,A2058,skin,-0.21684253,-7.9598203,-6.416965,-7.321262,-6.359182,-5.442511,-4.8760357,-9.596687,-9.463758,-5.327629,-6.236251,-12.632206,-7.6539826,-8.675558,-9.987309,-6.843388,-8.337382,-4.5806437,-9.408569,-6.2748504,-6.16822,-7.8487587,-9.605199,-4.347667,-7.5082827,-8.602824
methotrexate,Deforolimus,A2058,skin,-8.287101339,-3.30949,-5.3267155,-4.1833377,-6.5179887,-5.9958506,-2.1817799,-2.605461,-3.458806,2.0002944,-2.0027113,-2.6742327,-1.7624936,-1.9397686,0.8972308,1.3000655,1.0124342,-3.5089264,-4.47157,-3.1211205,-3.6071048,-4.126691,-2.0506055,-0.82901055,-0.36198416,-0.4272074
mitomycin C,MK-2206,A2058,skin,9.868890782,7.1974325,7.031199,7.377068,8.312976,8.108699,2.6093197,11.303044,0.2348574,7.850452,8.5179,-1.894394,0.7626104,-1.561806,7.385485,6.753975,11.847959,3.7450829,9.733584,9.304613,4.9591975,5.095203,5.1934733,2.8848815,4.4977164,4.3049393
mitomycin C,MK-5108,A2058,skin,5.413880479,3.5813625,5.185766,-3.9729187,-0.9489319,-1.0033544,0.4363281,9.070879,-2.570405,3.5582166,7.157161,-9.239922,-4.3494544,-0.5726482,3.6479309,2.8854966,-0.86929315,1.4598044,0.13476887,-3.7541258,-7.698565,-5.989372,-0.36971802,2.8621876,0.8333236,-5.853338
mitomycin C,Sunitinib,A2058,skin,9.428096691,-1.3912175,1.4893068,-4.8357363,-2.7797875,-3.8330672,-4.462632,10.125248,-4.4362063,3.8954349,-10.806078,-24.899109,4.2687593,-5.4709244,-2.9976935,5.95138,6.39595,-3.253637,-3.724654,3.8155844,-8.094934,-3.1590748,-9.545574,-1.8229915,-4.9312615,2.1142995
MK-2206,Dasatinib,A2058,skin,19.25611105,11.614872,12.588275,11.671076,8.62939,10.455389,10.836882,15.233825,12.57341,8.851941,15.149904,13.559902,10.202439,10.476722,13.58772,12.757068,12.478271,13.346029,11.662151,12.896577,6.822041,12.699651,10.123126,11.408238,15.8407955,12.875068
MK-2206,Eloxatin (TN),A2058,skin,-3.817664945,1.9456432,-0.85025346,5.1833463,-0.72705334,3.845942,1.0509877,1.4928311,-2.5269415,3.052034,0.037158173,-3.1753106,-4.116751,-2.6246996,-1.5060983,0.17894112,1.9483156,3.1514614,1.616811,-2.0592644,-0.4599092,-0.7493952,-1.5226169,-0.21033984,-2.2903562,0.6745004
MK-2206,7-Ethyl-10-hydroxycamptothecin,A2058,skin,6.222044415,2.4704847,2.4857805,1.2706174,2.612216,5.320859,2.3946197,0.9136222,1.4862692,0.5753021,0.22726025,1.9404484,4.993479,1.0876567,0.76326865,0.32735345,3.6350098,4.733307,1.3309017,3.9991622,3.468691,3.954848,5.3435416,-0.30272204,1.7277054,4.321767
MK-2206,topotecan,A2058,skin,5.75681632,1.2040007,4.1549263,1.3123978,3.199003,5.838372,3.4638646,2.5486305,4.0397444,2.1677613,2.953946,0.8282949,6.3420687,5.284042,3.8690557,1.5005653,5.699583,4.837392,5.153801,6.614291,-1.2311878,3.8470147,6.5095177,0.7680144,3.378215,2.3037045
Niraparib,Veliparib,A2058,skin,-29.32001079,3.5180976,-4.8689833,1.1324908,3.763557,1.2921426,-12.227212,-6.2205076,-8.884517,1.2007127,-6.7631726,-0.2539099,9.035526,4.101759,-3.2696042,-0.8443761,-2.424869,2.0577004,-4.486646,3.7312768,-4.351949,-2.6932092,-5.9158125,0.40207273,-6.0831633,0.23398402
Niraparib,MK-2206,A2058,skin,13.13230247,7.9298196,4.06865,10.730868,7.0164475,11.333452,8.591185,2.6743283,6.4959545,5.446222,5.307287,3.5416517,3.0724196,7.352363,4.005059,5.0775414,4.5575395,7.6915097,6.799865,4.363151,9.680985,6.198717,5.300102,2.9170911,1.5679331,7.2350063
MK-5108,Veliparib,A2058,skin,-43.34229406,-38.709698,-34.80191,-29.222284,-53.24672,-24.636478,-18.725765,-48.33652,-35.60009,-32.583744,-32.641563,-41.792698,-11.48322,-34.32184,-16.862057,-24.328642,-26.530115,-33.26747,-51.4148,-25.36356,-31.681604,-27.935644,-30.63128,-24.918413,-36.45713,-64.64869
MK-5108,Bortezomib,A2058,skin,-6.200979468,-4.716807,-3.9818764,-5.052809,-5.951125,-2.354717,-5.5276594,-7.125534,-5.8032165,-3.2921007,-5.356687,-3.6473203,-5.9026394,-3.7439272,-12.726463,-5.998241,-1.1401541,-4.0541124,-2.7926679,-1.6653103,-8.627567,-4.24897,-2.5714526,-6.3109636,-8.15384,-0.30065987
MK-5108,891494-63-6,A2058,skin,-9.516882615,-1.6555152,1.7906919,-0.40091792,1.3737553,2.782254,-3.6613111,0.4053044,-3.7786539,-1.5480033,-0.51162654,2.0583436,2.8391354,2.582657,2.220837,1.2744714,5.008003,-1.3088325,1.0497742,3.496626,-1.7560968,1.7429324,-2.8824348,-1.0198778,0.12639073,-4.663963
Deforolimus,915019-65-7,A2058,skin,20.64619038,11.24425,12.672591,12.969276,12.3666315,15.530713,12.944578,10.468787,12.425198,14.148528,13.142242,15.987608,13.641615,13.070306,12.970116,14.831112,11.838601,14.723106,11.970507,13.346188,12.185833,13.033886,12.068356,16.69241,9.913507,13.003482
Eloxatin (TN),Sorafenib,A2058,skin,-12.776908,-11.8717375,-6.1982374,-9.280491,-9.327298,-11.231161,-11.639214,-16.758131,-8.799081,-16.085506,-11.106593,-9.125873,-7.6507716,-13.853447,-9.67807,-8.075941,-12.324465,-7.3069777,-10.352088,-12.522449,-5.968916,-0.2962216,-18.868492,-7.2369537,-10.862137,-8.367388
paclitaxel,MK-1775,A2058,skin,-2.764398228,3.4967763,2.0841904,4.283531,1.9425212,-2.002212,1.011647,5.115887,1.2928411,4.3165946,2.7354205,1.6800724,-2.95925,0.36989057,2.9454057,1.7892674,-0.5572413,-1.5253783,1.9616821,2.8001022,3.4309447,0.9373924,0.81130576,3.7049966,2.9683714,2.3765726
paclitaxel,915019-65-7,A2058,skin,-1.127746218,5.1372876,6.3063703,5.5100064,5.1861396,7.1481495,6.4032845,3.1019557,3.9597282,2.369142,3.131517,2.6696067,2.6389794,5.0539994,5.2826257,6.095165,0.3640161,2.0095248,4.4737782,4.430972,1.5915608,2.9555435,0.09726093,9.414073,2.373859,5.5117784
paclitaxel,Dinaciclib,A2058,skin,-3.248340539,-1.4663996,-2.1026824,-2.6103225,-1.1823725,-3.5574362,-1.0228444,-1.9363682,-5.3370585,-5.1848826,-2.303376,-1.7723172,-2.7212415,-3.193893,-0.8403328,-2.803759,-2.5256286,-2.275687,-3.6222537,-0.94550604,-0.88285977,-2.0355113,-2.9846468,2.6136959,-0.17423719,1.4995744
paclitaxel,Lapatinib,A2058,skin,-15.2234417,-4.5975914,-4.6804323,-3.3134387,-4.333031,-2.0842867,-0.43988943,-2.6925938,-3.1265655,-6.9290414,-6.582281,-9.352924,-0.8688268,-4.074043,-3.2720299,-5.4252477,-1.1928624,-8.121569,-3.0186412,-9.065518,-1.882966,-4.201117,-6.526905,-1.8193872,-6.314921,1.1097021
paclitaxel,Deforolimus,A2058,skin,-6.275166396,3.6675658,2.9173582,4.164513,2.8286562,6.191331,6.7842207,8.8241825,2.2997942,1.8343365,-0.92002434,0.0959914,5.0163016,6.103098,3.9753902,2.0540316,0.739658,0.81417614,6.34689,-0.48306778,1.5531647,2.5745006,1.3774306,8.293064,-0.24432398,2.288186
