Drug1,Drug2,Cell_Line,Tissue,SynergyRank,A1,A2,A3,A4,A5,B1,B2,B3,B4,B5,C1,C2,C3,C4,C5,D1,D2,D3,D4,D5,E1,E2,E3,E4,E5,Borda,Markov,MC1,MC2,MC3,BMARC,BMARCW,CEMC_k,CEMC_s,RankBoost,BIRRA,RRA
Dasatinib,7-Ethyl-10-hydroxycamptothecin,RKO,digestive_system,697.5,2.6046796,1.6311336,4.1073093,3.7390747,1.6471019,-0.23450431,4.3456926,5.1328387,2.8857439,2.3822849,-2.7352452,-0.7067121,-1.197837,4.826731,2.9307306,2.892333,5.507328,0.32579353,4.227725,-0.2526145,1.519684,2.6715329,-8.753674,1.9317968,3.1849658,1545,1715,1581,1592,1581,1715,1705,1362,1545,1564,1495,1901
dexamethasone,915019-65-7,RKO,digestive_system,4801.5,-24.004648,-31.947296,-31.767384,-28.429096,-32.245655,-26.884348,-25.02632,-28.87514,-30.507805,-30.493101,-27.458603,-30.9863,-31.416693,-24.500896,-36.054977,-26.43914,-20.565598,-23.630396,-24.990742,-22.854727,-24.330986,-26.172878,-30.169506,-27.867233,-27.7909,5193,5071,5149,5106,5149,5071,5071,5139,5193,5142,5557,4920
dexamethasone,L-778123 free base,RKO,digestive_system,4241.5,-24.495216,-20.844822,-18.00878,-19.632473,-28.412615,-26.149641,-22.727137,-19.802498,-24.740627,-19.516235000000002,-12.574834,-10.576594,-26.058964,-19.247488,-30.485212,-18.81223,-21.718838,-18.755695,-13.263715,-23.31643,-14.907807,-29.92618,-21.253862,-26.382568,-27.4855,4914,4823,4877,4842,4877,4823,4824,4877,4914,4875,4973,4943
dexamethasone,MK-2206,RKO,digestive_system,3447.5,-25.807129,-9.528147,-15.761313,-20.181826,-22.101574,-31.863453,-23.439672,-16.439594,-24.32089,-18.957407,-23.67175,-20.132938,-21.292395,-20.210749,-21.153679,-25.178562,-15.669522,-21.629402,-13.82769,-16.412138,-14.508443,-11.628795,-15.826557,-17.571186,-16.327705,4790,4684,4760,4716,4760,4684,4686,4787,4790,4755,4831,4998
dexamethasone,MK-5108,RKO,digestive_system,361.5,-29.743166,-3.977208,-0.63947207,-1.3120372,-3.8137093,-42.921967,-7.063684,-4.4431343,-8.378586,-10.404183,-30.033613,-4.218312,-4.807179,-15.654904,-10.324827,-16.752611,-0.049190752,-5.506806,-7.5242066,-2.8248224,-8.913536,-6.872441,-4.911801,-12.341435,-1.7887421,3837,4605,4071,4373,4071,4605,4604,3707,3837,4057,3776,5148
dexamethasone,Sorafenib,RKO,digestive_system,4615.5,-14.421561,-4.232143,-8.997328,-11.072193,-13.6611805,-20.589186,-4.560225,-12.111054,-13.574886,-11.737491,-20.87356,-8.379906,-9.167977,-7.7436047,-9.834236,-17.047329,-4.6481633,-10.407255,-8.8943205,-15.706611,-7.444964,-13.381188,-5.6790366,-25.476572,-13.968763,4291,4281,4272,4275,4272,4281,4280,4213,4291,4267,4221,4352
doxorubicin,Veliparib,RKO,digestive_system,5109.5,-28.733522,-18.251097,-28.670174,-21.7138,-33.802303,-34.944477,-24.935413,-36.27162,-25.86775,-28.682207,-25.011246,-20.234497,-42.1529,-27.290297,-26.501938,-35.971027,-23.493126,-32.57794,-27.664324,-36.344074,-31.76563,-14.9433565,-19.912186,-33.568985,-23.269527,5173,5102,5160,5130,5160,5102,5102,5127,5173,5155,5245,5122
doxorubicin,L-778123 free base,RKO,digestive_system,2419.5,0.16062863,2.3772595,7.821334,-4.7940445,0.6808247,4.0337687,4.3459625,3.7060857,3.2251558,2.2102964,5.714058,4.5872045,7.971128,4.208959,3.395018,7.772777,2.3711126,1.1710906,6.2463164,1.4272512,2.7303002,1.4728485,0.57581055,3.0889463,1.277526,1198,1168,1190,1197,1190,1168,1160,1279,1198,1202,1262,1144
doxorubicin,Lapatinib,RKO,digestive_system,1691.5,-6.327273,-2.6329653,-3.3040364,-5.5908237,-6.3886957,-1.753178,-1.6358925,-1.8985478,-3.9301808,-2.4078732,-2.9225926,-7.315654,0.70262927,-0.5775279,-3.9284146,-3.01453,-4.4983644,-8.266389,3.2761424,-3.4098709,-6.4298444,-4.9089828,-7.0284405,-3.487093,-0.12743405,3113,2925,3083,3038,3083,2925,2925,3096,3113,3082,3125,2762
doxorubicin,MK-5108,RKO,digestive_system,5031.5,-24.440575,-27.094292,-35.585255,-28.051733,-50.01534,-49.98408,-22.327059,-45.99971,-15.707787,-24.899048,-12.9075775,-11.196579,-24.283583,-22.69419,-13.311416,-52.18095,-25.759245,-13.316649,-60.460636,-33.77726,-35.825203,-13.745906,-27.314993,-26.46808,-11.372768,5075,5297,5146,5230,5146,5297,5296,5094,5075,5166,4832,4941
doxorubicin,Deforolimus,RKO,digestive_system,1259.5,2.0452788,0.012382608,1.7017963,-0.86920905,0.7605735,-1.0851606,0.3297403,4.227643,0.59722227,2.7713704,0.8648515,-0.46904552,2.640654,1.8218766,-0.44357044,3.2031295,1.5864792,-2.6225035,1.4251056,1.8385781,-1.9865135,0.46114558,1.8927836,2.0180936,2.4500766,1772,1570,1795,1682,1795,1570,1579,1654,1772,1786,1837,1474
Erlotinib,Dinaciclib,RKO,digestive_system,4493.5,-0.42639893,-10.6188965,-8.478146,-5.1385183,-13.742093,-6.1119895,-12.300418,-7.873633,-7.6145864,-5.702542,-5.3190126,-2.3914723,-4.550425,-5.717289,-7.2343526,-10.16617,-8.458401,-6.04966,-9.643012,-6.805522,-8.026441,-3.4980233,-10.504394,-1.772886,-8.269446,3785,3594,3741,3697,3741,3594,3590,3796,3785,3741,3934,3443
etoposide,915019-65-7,RKO,digestive_system,923.5,6.0125856,10.161491,2.273034,3.861584,5.546837,8.493077,10.900656,6.061049,6.881848,4.300671,8.496511,6.797212,5.9936786,9.455156,7.345926,6.1037664,5.719687,6.430768,7.7333856,4.645024,7.37382,7.4517927,6.928419,5.345869,7.2422495,438,309,475,411,475,309,312,504,438,488,399,454
etoposide,Erlotinib,RKO,digestive_system,1515.5,-2.7319329,1.8964474,-8.065133,-3.5108092,-3.2142262,0.117491834,-0.06294422,0.82815266,-0.2974964,-0.51198894,4.6115084,-0.35043004,0.90195894,-2.0428643,-0.66220576,-3.8903387,-2.614408,-2.0752416,1.691831,-4.072512,0.57916963,-0.179328,0.43378735,1.0532827,2.6627603,2374,2252,2371,2315,2371,2252,2248,2212,2374,2388,2243,2494
etoposide,MK-5108,RKO,digestive_system,2705.5,-1.3546764,-0.5154276,-26.762215,-7.8714914,-11.429774,-10.696811,-15.640072,-12.600665,-13.102376,-0.9557543,-4.3856773,-5.323191,-9.962531,-20.880224,-4.1172905,-13.366599,-5.8014174,-17.98962,-6.11623,-22.970886,-16.937777,-15.787977,-12.75716,-8.790372,-18.074997,4136,4308,4248,4274,4248,4308,4307,4297,4136,4242,4201,4353
etoposide,Sunitinib,RKO,digestive_system,2571.5,0.37722573,4.8123446,-6.3052053,-2.8747988,-1.0823057,6.5240717,6.3048887,0.5585755,-1.2011873,-1.0380424,3.4934635,-1.2728262,1.3594023,-3.0961618,4.3251915,0.25411743,-0.7102631,1.7425474,0.65173054,0.90368724,2.523609,-0.92792684,1.9188746,0.1689986,3.1734,1843,1738,1829,1809,1829,1738,1737,1937,1843,1852,1774,2077
geldanamycin,7-Ethyl-10-hydroxycamptothecin,RKO,digestive_system,1321.5,-0.31146085,0.5161433,0.66261023,2.2237554,0.080901699999999993,-1.750194,1.4719396,-0.7952919,-0.24680997,0.52366155,-3.3167427,1.6260569,0.17352222,-0.63303244,0.53689736,0.40281874,2.87258,1.6492018,1.0839841,1.2317699,2.3495433,0.8577865,0.23495771,-0.4333912,0.10433866,1987,1710,1979,1835,1979,1710,1728,1973,1987,1974,2131,1577
gemcitabine,Veliparib,RKO,digestive_system,5075.5,-20.204506,-11.32078,-23.16598,-18.204302,-24.843817,-22.903389,-21.092155,-16.862267,-21.128643,-28.348375,-13.776831,-16.155396,-5.074508,-14.4017515,-19.902447,-16.343971,-14.684017,-19.115128,-13.956786,-32.314438,-13.985704,-5.4823866,-17.258911,-24.080973,-26.085943,4717,4695,4703,4697,4703,4695,4695,4688,4717,4709,4738,4770
gemcitabine,MK-1775,RKO,digestive_system,3367.5,-7.002903,-1.4783207,-4.8893604,-2.669422,0.27133125,-4.61757,-2.3291378,-4.6236343,0.040866178,-4.015902,3.4733136,-1.4100065,1.6238798,-3.592535,0.33511728,-1.5131383,-2.3112433,-5.25382,-3.293888,-7.9321494,-2.9527292,0.4338622,-4.786858,-3.6969526,-4.3235884,2928,2767,2883,2857,2883,2767,2770,3016,2928,2896,2683,2686
gemcitabine,Niraparib,RKO,digestive_system,3657.5,-2.4092095,0.219103,5.353786,2.4992347,3.2722025,-2.1586838,3.414715,1.2692481,-7.5770965,-0.4295169,-0.86299556,-3.7537074,2.9348612,2.4652438,-2.887559,3.1858568,3.1715314,5.6748285,2.9779658,1.9146329,2.813487,-1.6531205,-0.18878426,0.46502206,0.08160679,1839,2027,1857,1896,1857,2027,2044,1684,1839,1848,1920,2244
gemcitabine,temozolomide,RKO,digestive_system,5053.5,-32.661545,-23.492594,-40.893383,-29.608397,-31.04225,-31.25272,-48.683846,-45.10498,-28.243706,-38.674973,-34.839798,-45.944096,-38.557312,-38.336216,-20.548126,-40.642418,-33.11291,-51.400616,-44.345673,-32.752567,-41.232456,-42.157463,-45.587708,-48.18065,-35.93405,5435,5389,5420,5406,5420,5389,5391,5436,5435,5416,5558,5239
L-778123 free base,Veliparib,RKO,digestive_system,4179.5,-9.816257,-8.875293,-10.518444,-8.38818,-18.935448,-0.9527649,-14.309421,-16.109888,-13.995927,-13.356434,-9.723913,-9.882865,-4.922405,-5.401395,-8.13637,-2.5911493,-15.00012,-13.242495,-8.117658,-4.6949124,3.1105704,-18.184559,-12.754213,-11.633624,-23.249575,4091,4155,4133,4136,4133,4155,4152,4173,4091,4137,4029,4251
L-778123 free base,Dasatinib,RKO,digestive_system,141.5,12.00234,10.278897,6.6380887,8.428577,13.432948,12.886523,12.617757,15.519373,12.9317665,10.96083,9.358954,6.362177,13.418135,12.39585,5.351482,15.828791,9.544283,10.60777,11.663967,10.202265,13.792088,11.801524,13.22005,9.76944,13.333235,108,100,109,108,109,100,99,100,108,111,155,135
L-778123 free base,Erlotinib,RKO,digestive_system,2089.5,7.0234966,3.9076455,5.5019274,6.241144,3.2303407,5.567838,7.2419086,6.568293,8.939845,6.150564,11.95984,8.218221,8.144456,7.3148737,4.6150947,7.475122,4.018314,1.4669391,4.801512,3.4462912,9.045314,7.7259893,7.5206056,4.2225966,4.6376433,547,464,554,519,554,464,469,582,547,564,570,522
L-778123 free base,gemcitabine,RKO,digestive_system,1851.5,-1.0416284,3.63621,6.397356,-0.63429147,2.3009043,1.4376136,4.662422,1.1266465,3.9236104,6.3431234,7.9384875,5.073724,6.313476,7.735904,-1.1101239,3.9988477,4.3259096,7.1575594,5.30351,5.5390153,2.875378,5.1967635,2.1080003,3.133478,-0.9512573,1062,1078,1060,1065,1060,1078,1076,1024,1062,1062,1078,1141
L-778123 free base,891494-63-6,RKO,digestive_system,897.5,16.029587,9.18205,9.030245,10.548863,12.331598,9.175555,13.411659,12.097111,16.367887,16.543793,10.163539,16.803,16.381351,17.510717,9.858406,11.1874895,7.190953,8.363877,9.631744,11.574056,11.285267,11.101551,15.717419,10.269079,15.16171,69,59,69,66,69,59,59,107,69,69,156,82
L-778123 free base,vinorelbine,RKO,digestive_system,2799.5,5.994372,1.2122557,5.504739,1.6607599,3.9209428,0.68718714,4.263795,0.27118045,1.6817291,-1.0748488,8.540379,-2.5115662,3.3865082,5.112287,-0.87689847,6.839609,2.4953187,2.260758,6.370772,1.6009971,2.9202797,4.591133,6.072047,2.0919385,4.783676,1209,1271,1202,1217,1202,1271,1265,1403,1209,1204,1153,1382
Lapatinib,Erlotinib,RKO,digestive_system,3519.5,-2.650115,-0.18078484,0.6351878,1.0888962,5.2337484,1.9524723,2.0581827,4.763177,9.047854,5.711245,4.182284,2.049775,3.6349373,0.71161515,8.48811,4.723809,9.195872,1.5914568,4.294405,0.17797172,1.4324121,5.6575704,2.0221863,5.1341567,-2.868414,1244,1269,1206,1265,1206,1269,1267,1496,1244,1191,1116,1471
Lapatinib,MK-2206,RKO,digestive_system,691.5,0.71858245,-1.0735322,3.7561073,4.583226,4.1321573,2.0064278,5.2195344,5.544813,3.355993,4.266531,6.656101,5.9565463,5.4335313,-1.6265061,5.7341967,5.866799,11.587571,4.8389497,4.0977335,4.6980696,2.8780088,7.244661,0.4036001,7.269008,4.301757,934,973,919,940,919,973,973,889,934,924,789,1254
Lapatinib,891494-63-6,RKO,digestive_system,2125.5,2.0425308,1.6535852,1.9494606,4.2331214,-1.1075447,-0.27427053,-2.3000803,3.107388,-2.2779965,1.1649424,1.8163764,5.1554255,2.360021,2.4474235,4.4311743,4.4517903,9.291301,6.5702734,1.4339056,5.979424,5.9631414,-6.2893476,-0.9388119,5.3104563,2.771414,1409,1525,1401,1475,1401,1525,1527,1471,1409,1403,1348,1894
Lapatinib,topotecan,RKO,digestive_system,1379.5,2.145725,4.0762873,-0.5449956,3.1742692,3.2165127,2.374445,-0.17775232,7.867545,3.6486216,-0.10688902,-1.9577584,-0.32118028,3.2935236,2.3796496,2.1843133,3.2804315,2.4925444,2.530583,5.4950523,3.4385405000000002,-0.57598525,4.4476204,0.82677925,-0.62183726,0.6951254,1492,1373,1487,1427,1487,1373,1372,1407,1492,1474,1645,1260
metformin,Dinaciclib,RKO,digestive_system,5627.5,-66.35468,-60.52057,-61.86505,-40.43561,-64.89826,-83.55502,-77.2226,-71.698975,-68.84343,-65.48522,-51.50569,-61.6039,-53.71716,-62.426323,-59.091217,-66.81146,-71.460014,-51.456528,-68.0951,-74.694084,-63.985638,-57.614483,-62.736595,-76.25616,-46.115765,5697,5691,5695,5697,5695,5691,5691,5696,5697,5693,5559,5681
metformin,MK-2206,RKO,digestive_system,4467.5,-52.345963,-27.217802,-43.949875,-55.7414,-46.672825,-55.300564,-40.931614,-18.994638,-45.023567,-36.252213,-37.77146,-24.671013,-41.39765,-29.811504,-15.987721,-46.240177,-50.706783,-27.367863,-32.474953,-26.401041,-39.636395,-32.545036,-35.56756,-18.845999,-20.227345,5352,5412,5367,5400,5367,5412,5415,5356,5352,5370,5246,5583
metformin,391210-10-9,RKO,digestive_system,5597.5,-54.47212,-48.608246,-40.758156,-45.29065,-40.66925,-49.16051,-53.0541,-46.747784,-48.35755,-48.051254,-38.51562,-54.16388,-46.409405,-47.181602,-43.964653,-37.087475,-57.544815,-47.58177,-38.41344,-56.97481,-16.596928,-40.06432,-57.289482,-52.419926,-39.358196,5579,5548,5569,5560,5569,5548,5548,5573,5579,5560,5560,5606
metformin,Sorafenib,RKO,digestive_system,5439.5,-42.038784,-29.227375,-35.108315,-51.85984,-44.38601,-35.110077,-37.002083,-44.374393,-39.782413,-22.041904,-37.777912,-46.7626,-42.991085,-19.845488,-35.342342,-41.069588,-38.40151,-30.368702,-29.974943,-26.94794,-26.481798,-30.181688,-38.82812,-37.228996,-23.27463,5377,5344,5358,5346,5358,5344,5349,5380,5377,5358,5561,5435
methotrexate,Bortezomib,RKO,digestive_system,3597.5,-4.654482,-9.786642,-6.0999007,-8.266744,-9.624267,-11.946052,-6.8268776,-6.633022,-8.5238695,-7.450348,-10.570868,-9.221667,-7.6157846,-6.265493,-6.5698934,-7.3108764,-8.421472,-6.252566,-11.062301,-9.283499,-4.261183,-6.33007,-8.822273,-5.6264997,-5.2034073,3939,3700,3847,3789,3847,3700,3701,3902,3939,3843,4104,3300
methotrexate,Dasatinib,RKO,digestive_system,3443.5,1.214833,1.5594599,-14.172266,-0.4132061,0.815321,-1.9162301,-3.823515,-1.8131865,-0.28580323,-2.2026927,-6.4645586,-2.2117875,-3.9011507,-1.9652779,-1.579968,-5.9414244,-2.916279,-7.420933,6.2797484,-2.5368156,-5.067546,-2.542789,-5.369198,-3.6629755,-7.989265,2973,2998,2972,2996,2972,2998,2994,2854,2973,2952,2997,3248
methotrexate,geldanamycin,RKO,digestive_system,3233.5,-6.922848,-5.849698,-7.4719577,-10.090515,-6.6432624,-10.989166,-5.152875,-4.442954,-6.6819434,-5.425208,-10.370323,-7.8819427,-5.7548733,-7.3420258,-7.017332,-10.05885,-8.597178,-12.302576,-9.337283,-7.232219,-7.6330566,-8.456035,-10.66436,-7.252526,-3.2185223,3928,3666,3849,3771,3849,3666,3691,3815,3928,3844,4042,3317
methotrexate,L-778123 free base,RKO,digestive_system,3473.5,-4.615834,-2.8654356,-1.2982028,-9.568859,-11.899065,-12.824676,-5.8511825,-7.4803658,-1.5874197,-6.7279024,-11.926678,-8.192849,-3.266525,1.5047927,-2.298848,-3.7942348,-4.56684,-2.9762502,0.05663516,-4.696107,-8.957371,-6.260431,-3.4051185,-2.9338238,-8.66721,3473,3585,3477,3489,3477,3585,3577,3374,3473,3458,3402,3384
methotrexate,891494-63-6,RKO,digestive_system,3119.5,2.132184,-9.323987,-13.25308,-3.8869889,-1.9224961,-0.2060968,-3.934265,-7.151814,-2.8329945,-10.934385,-10.19784,-1.2179011,-3.8515918,1.7019184,-3.30243,-6.5646377,-4.2054176,-10.972303,-0.43435702,-5.3549447,-0.6371021,-8.766835,-7.412005,-1.7218441,-8.207816,3323,3325,3353,3350,3353,3325,3335,3306,3323,3354,3262,3372
methotrexate,temozolomide,RKO,digestive_system,4603.5,-18.202051,-34.051723,-26.146536,-51.278168,-31.366795,-39.285385,-31.78596,-56.314445,-47.628807,-37.93337,-34.87206,-46.078403,-49.65767,-42.50798,-47.86267,-61.604397,-35.8528,-21.8985,-27.44762,-58.2585,-46.82686,-41.90061,-35.11006,-47.542027,-26.113823,5452,5470,5462,5465,5462,5470,5470,5457,5452,5459,5562,4682
mitomycin C,Erlotinib,RKO,digestive_system,5201.5,-6.150024,-11.022102,-7.54238,-7.3525357,-9.556987,-0.8501279,-13.464832,-8.28811,-5.906185,-6.2086625,1.952611,-4.920172,-2.995024,-8.103978,0.78658724,-4.188732,-0.90259624,-4.975915,-6.8861923,-1.477952,-1.1181977,-4.5171185,-4.336352,-6.1321745,-10.542962,3455,3353,3452,3425,3452,3353,3350,3598,3455,3471,3492,3491
mitomycin C,L-778123 free base,RKO,digestive_system,4471.5,4.890325,8.963297,6.281475,3.3107214,4.7540483,11.406127,6.4792666,2.9325643,8.490517,8.274745,7.674667,6.272543,12.562839,6.403248,4.975743,6.0905247,7.5020423,9.448817,9.786572,10.180393,6.748128,8.149181,6.7285676,4.4499445,1.9148254,428,415,427,431,427,415,404,532,428,431,485,523
mitomycin C,temozolomide,RKO,digestive_system,5393.5,-43.50621,-48.92787,-43.55335,-61.136013,-48.20123,-46.07695,-42.509914,-47.572998,-47.78762,-39.33467,-49.87007,-53.870975,-52.236675,-50.59926,-33.068897,-53.906403,-36.022038,-58.697914,-65.17562,-42.13097,-40.101006,-56.009724,-57.542244,-51.930325,-41.2736,5607,5586,5599,5595,5599,5586,5586,5581,5607,5597,5563,5471
mitomycin C,Vorinostat,RKO,digestive_system,3225.5,-0.34219146,-1.8641082,-4.4623985,-4.0694275,-4.572727,0.07550701,-4.248278,-2.4402566,-3.6814065,-2.1023233,2.5678747,-2.7709355,-3.7099757,-4.497651,-1.9428387,1.0348629,0.9043918,-2.3486452,-0.99824834,0.3322399,2.9112813,-4.689489,1.6942549,-2.4887938,-2.682106,2693,2491,2643,2581,2643,2491,2480,2849,2693,2662,2651,1995
MK-2206,915019-65-7,RKO,digestive_system,1045.5,10.447554,7.6505284,9.078219,13.463525,10.6746855,6.423628,15.591202,7.9406877,8.022018,9.712482,10.734296,11.980144,11.615043,12.698492,8.981361,10.8969965,8.425351,12.545549,9.933914,10.795624,10.36102,10.867355,11.304303,15.096386,12.095743,122,143,134,119,134,143,139,117,122,135,157,121
MK-2206,Bortezomib,RKO,digestive_system,2881.5,-0.2350022,-2.4896834,-3.266417,-0.1842313,-1.2969959,-4.7623186,-3.598812,-1.9362613,-1.258568,-0.7154069,-2.8181982,-2.420472,-2.2411766,-1.9860848,-3.7075381,-4.677168,-3.9950535,-2.9137425,-0.099802464,-1.5569791,-3.1939201,-2.38059,-4.6753216,-4.750365,-1.6713121,2939,2683,2862,2795,2862,2683,2678,2890,2939,2850,2928,2169
MK-2206,Erlotinib,RKO,digestive_system,945.5,5.5183563,6.463861,4.5173855,5.1607375,5.606955,1.2578382,2.4317095,7.510111,8.093875,5.6476617,7.3901787,5.7112346,5.6946373,3.0102692,3.997441,6.567108,11.64774,6.8916564,4.2543197,5.528973,5.767012,11.133849,2.1699688,9.201838,0.5483562,654,780,632,663,632,780,761,664,654,632,593,773
Niraparib,Dinaciclib,RKO,digestive_system,1761.5,4.313908,6.28644,-1.5917764,4.039341,1.1455638,1.6424984,-0.29570317,1.4080356,0.69292504,-3.5127242,-2.3589356,3.047461,3.1365561,1.8790163,-0.49707848,1.0808467,0.84567463,0.9445474,0.26440102,1.1772097,-1.4898717,4.275333,3.0622535,4.24078,5.643039,1627,1479,1614,1579,1614,1479,1479,1692,1627,1621,1524,1662
Niraparib,891494-63-6,RKO,digestive_system,1731.5,9.739196,7.840638,16.774895,10.398747,9.141862,8.864578,5.86524,5.9416223,3.0451088,12.254716,4.2023163,6.3718543,5.072292,4.201419,-0.5439829,4.7407393,18.710876,17.411848,13.628078,6.507459,14.013753,12.910711,9.673647,7.7100663,11.252527,346,430,239,392,239,430,429,219,346,224,511,547
Niraparib,Eloxatin (TN),RKO,digestive_system,2971.5,-9.951489,-11.747143,-5.811307,-2.539498,-5.961745,-4.3272176,-7.7380443,-2.6690507,-9.52267,-10.073148,-8.500557,3.0514023,-6.3222575,-4.6661134,-4.016871,-2.6037362,-3.21302,-6.993932,-5.9393377,-6.613793,-2.0047724,-6.013791,-5.0719404,-3.598839,-12.61571,3579,3429,3548,3513,3548,3429,3430,3529,3579,3548,3654,3336
MK-5108,Eloxatin (TN),RKO,digestive_system,2731.5,-27.248802,-8.763742,-14.837867,-8.137082,-16.106373,-7.945512,-27.310955,-17.64346,-15.00151,-30.009655,-15.595431,-5.6234007,-17.707142,-8.016487,-7.5375834,-8.626642,-20.627106,-19.667364,-11.513156,-19.309664,-0.5529123,-14.952283,-10.228729,-8.805068,-4.472513,4390,4455,4400,4437,4400,4455,4453,4428,4390,4415,4443,5073
Deforolimus,topotecan,RKO,digestive_system,725.5,4.352668,2.9228485,0.84939104,7.5386367,4.336502,3.3082855,7.774573,6.0484624,6.3476224,5.8085656,2.4888818,3.706809,6.1655674,7.362487,3.2209938,6.3746276,6.9360747,6.6436696,5.146004,1.0069362,5.152998,10.201435,3.7272036,9.937794,9.796619,683,674,679,668,679,674,676,644,683,681,758,761
paclitaxel,Veliparib,RKO,digestive_system,3985.5,-26.950779,-17.474232,-12.273237,-24.787971,-14.8035965,-3.0650017,-8.625584,-1.8951912,-15.864604,-10.942531,-16.899837,-27.508163,-4.776154,-8.1720915,-27.407536,-9.4955435,-7.1725955,-19.904894,-20.257437,-22.65877,-29.041895,-11.032097,-15.360366,-19.087938,-13.299064,4492,4601,4532,4582,4532,4601,4600,4529,4492,4528,4501,5064
paclitaxel,geldanamycin,RKO,digestive_system,1113.5,-0.69465584,0.93847466,-0.8458251,1.3022739,-2.731397,-5.290679,-1.2772933,-3.4403007,-0.49524996,1.3093463,-0.34901774,-0.13836029,1.7636355,-1.0702703,-0.4777381,-1.8671519,0.37205425,0.016850768,-0.34481862,-0.78373206,1.9297192,0.47917724,0.44687933,-1.1344211,3.8515804,2271,2198,2239,2176,2239,2198,2216,2236,2271,2246,2236,2117
paclitaxel,MK-5108,RKO,digestive_system,4601.5,-13.730332,-13.949544,-36.129196,-44.268444,-18.361967,-11.16077,-8.16678,-27.034773,-26.360197,-11.767435,-11.266293,-6.088092,-7.952269,-21.466082,-31.509388,-16.35273,-26.110048,-4.018078,-45.15094,-14.426298,-58.118748,-8.96073,-25.965527,-18.355345,-5.398237,4660,5103,4796,5003,4796,5103,5099,4653,4660,4813,4609,4522
391210-10-9,Dasatinib,RKO,digestive_system,2065.5,10.64046,4.4783964,3.7085721,5.425316,4.3988137,8.3659770000000009,8.735817,9.5624275,4.6661644,9.9807205,7.825274,5.7657332,2.6745632,7.862519,0.494592,9.0604515,7.800978,5.393237,9.617802,7.9901876,4.3570194,10.521071,3.6948903,9.613368,12.539902,462,447,433,474,433,447,442,340,462,429,571,569
391210-10-9,Dinaciclib,RKO,digestive_system,1509.5,0.67137367,2.6621134,0.48451933,5.5967755,3.754943,1.1969917,1.8301454,2.2569432,3.819542,3.3855586,-11.160518,-0.5673839,3.3024511,0.47118068,1.8331094000000001,-0.07569821,1.4564996,2.9320388,1.9757152,1.627601,-0.1294556,1.5748851,2.5671365,3.4019616,1.125123,1606,2349,1669,1749,1669,2349,2371,1646,1606,1648,1705,1349
